Depth,LAGMWT,Time,EditFlag,TORQUE,MOTOR_RPM,STRATESUM,MWOUT,LAGMWDIFF,MWIN,BIT_RPM,DXC,MUDRETDEPTH,PUMP,LAGMTEMP,RigActivityCode,MRIN,FLOWOUT,ROP_AVG,LAGMRES,TOTGAS,MROUT,MTIN,LAGMRDIFF,FLOWIN,WOB,ONBOTTOM_TIME,ECDBIT,MTOUT,BIT_DIST,SURF_RPM,LAGMTDIFF,surfNs,surfEw,TVD_calc,GRMA,BCAV,WCLA,WCAR,WQFM,RHOB,BPHI,PEF,BS_ARC,ropAv,ropMn,ropMx,wobAv,tqAv,rpmAv,wtMudAv,ecdTdAv,dxcAv,methAv,methMn,methMx,ethAv,ethMn,ethMx,propAv,propMn,propMx,ibutAv,ibutMn,ibutMx,nbutAv,nbutMn,nbutMx,ipentAv,ipentMn,ipentMx,npentAv,npentMn,npentMx,gasAv,gasPeak,gasBackgnd,LITH,FACIES
3600.0,1320.0,2013-11-29 09:32:26,0.0,19254.971,0.0,1.7666667,1320.0,0.0,1320.0,1.9988306,0.98767405,3584.1883,21517324.0,303.15,111.0,0.0,0.040357976000000004,0.0062784175,0.0,0.01384563,0.0,303.15,0.0,0.039131667,47973.155,49740.0,1420.4299,0.0,300.99317,1.9991181,-303.15,6479044.385557529,435655.59911863983,2945.4652105367745,31.99747269538353,8.497111495964294,13.17644558413804,0.632570002986654,85.36396203409637,2.11606909932968,32.23615701755604,4.3615223476131195,8.5,0.006437136739870007,0.006051406013007726,0.006053378089900763,54645.656263494806,19826.407859658586,1.9938284582526877,1319.9999999999998,1420.4814170941727,0.9876740499999996,22200.458625565385,1297.0737669473738,31282.837597430604,-116912.80575216575,399.61583459990163,2918.484870161462,-2362525.742097953,327.76672809492646,1463.606570359856,-41331.89812753919,299.47286174116635,150.3942618636019,-34994.009862146166,98.41723177549558,388.52490257815714,-41370.496681619334,-139.40727002309993,17.70571092717018,-41350.286890777126,312.0877786893098,43.2999355279506,48218.698276517775,48300.02282519569,48122.65766123296,sandstone,
3605.0,1320.0,2013-11-29 09:44:42,0.0,20421.173,0.0,1.7666667,1320.0,0.0,1320.0,2.0000306,0.98767405,3590.0436,21525318.0,303.15,111.0,0.0,0.040766733,0.0067899,0.0,0.018179877,0.0,303.15,0.0,0.039131667,57163.252,50476.0,1420.5425,0.0,305.99154,2.0001232,-303.15,6479042.936712879,435660.2408049239,2946.6265390872295,29.5044472953019,8.45404197654809,5.383123486113541,-0.0010527630414462709,94.61582807735644,2.130069975495822,31.111495292539864,4.554949079368893,8.499999999999998,0.007242928755721111,0.006052980164264412,0.006085791557937597,53502.58454639628,21294.98890186984,2.0134395393618263,1320.0000000000007,1420.7131696300519,0.9876740500000006,21711.839347599976,1409.3411318952699,30522.183694383646,-91021.88520646996,403.8658766063079,2847.5357999884613,-1847710.5068620602,346.0949522414355,1433.0597455280886,-32308.181719005643,245.7731972842191,143.59711376840625,-27310.5643297539,114.37852910447661,378.75542658938355,-32345.72306187165,-95.24652721981703,30.7504405328504,-32325.226493153634,258.4589684855881,56.4074762817797,45978.00926838555,46065.882535023564,45874.38528161654,claystone,
3610.0,1320.0,2013-11-29 09:55:43,0.0,20305.066000000003,0.0,1.7666667,1320.0,0.0,1320.0,1.9986238999999997,0.98767405,3592.1891,21460984.0,303.15,111.0,0.0,0.042417647,0.0075754587,0.0,0.0061692485,0.0,303.15,0.0,0.039131667,54784.334,51138.0,1420.6547,0.0,310.98726,1.998629,-303.15,6479041.484346644,435664.88965518755,2947.7558495370117,31.117180364539188,8.48966394877424,10.464554643377406,3.7931703305252076,84.9410569601329,2.1042732322592834,32.2370257303171,4.379756124429853,8.5,0.007691527002334995,0.006047317696199816,0.0061468346396528935,45660.316264662855,21122.832860827937,2.008317128002827,1320.0000000000005,1421.2122489864364,0.9876740499999996,21149.155786767118,1520.7508898976826,29846.874122658563,-66597.5372954523,404.6191037814569,2784.9272524925436,-1361860.65678674,358.74012097568857,1406.2546265097913,-23792.51601706818,194.43733916554,137.36176761741572,-20060.52111752791,127.35380325843954,369.950732151126,-23828.839154857207,-55.957576820943245,43.10762274475262,-23808.11631888778,207.12513229943545,68.81692788857004,43395.99934270633,43492.58447697074,43283.75920477224,claystone,
3615.0,1320.0,2013-11-29 10:21:16,0.0,20106.155,0.0,1.7884168999999999,1320.0,0.0,1320.0,1.9986168999999998,0.98767405,3598.8687,21537160.0,303.15,111.0,0.0,0.042177999,0.0087546196,0.0,0.0083584811,0.0,303.15,0.0,0.039613432999999997,31588.058999999997,51845.0,1421.6885,0.0,315.9947,1.9987412,-303.15,6479040.027906572,435669.5445930288,2948.856053629209,30.742761717422745,8.4498780942508,10.871652192795002,1.196583171252912,87.9996841059041,2.09700702685811,32.578802348069004,4.223476469486293,8.5,0.008060579296,0.006052093800000001,0.006182609300000001,37707.247727335896,20727.76724,1.9997176140000001,1320.0,1421.7010520000001,0.987674049999999,20516.469007328757,1630.012348331987,29285.9049248065,-44372.168419204696,401.5923229168747,2733.5143132097246,-919522.5364674339,364.82772220817867,1384.5686528763997,-16039.88300796286,146.92868888145398,131.93630328785508,-13461.011651953877,136.72332083117888,362.54183076822176,-16074.834927869442,-22.21443386300172,54.444213680147726,-16053.947475209523,159.5492937443261,80.20459820605444,40475.73097625418,40583.43792273963,40353.74353444427,sandstone,
3620.0,1320.0,2013-11-29 10:31:05,0.0,20816.295,0.0,1.7999990000000001,1320.0,0.0,1320.0,1.9990146,0.98767405,3602.8059999999996,21555324.0,303.15,111.0,0.0,0.041714454,0.0089130362,0.0,0.013056658,0.0,303.15,0.0,0.039869979,26071.437,52408.0,1422.3075,0.0,320.99429,1.9990086999999999,-303.15,6479038.566840417,435674.2045420457,2949.930063106911,30.8439761398509,8.541570074091585,13.534730394783471,0.000252923454059886,85.32533317759109,2.1273915835525687,30.317025461417494,4.60200432057994,8.5,0.00838984347430633,0.006074504336617088,0.006185437771693426,33411.03742292263,20832.11406388595,2.0002439488645973,1320.0,1422.0362405149156,0.9876740499999989,19817.840073546824,1735.8348145755576,28868.272143378614,-25078.184977818895,394.50234080408717,2696.1520676760174,-535242.4904995814,363.48324384939855,1369.3792641993477,-9305.264677925703,104.71064792828551,127.5688006569491,-7729.167359517452,141.86734841648905,356.9597339455079,-9338.700348201723,5.308886617484623,64.4271694563067,-9317.711069348836,117.19447643373425,90.24679509196571,37220.266645803065,37341.75214403255,37087.302374376784,sandstone,
3625.0,1320.0,2013-11-29 10:40:56,0.0,21079.642000000003,0.0,1.8,1320.0,0.0,1320.0,2.0014058,0.98767405,3607.0864,19535199.0,303.15,111.0,0.0,0.040615652,0.0089277279,0.0,0.023257976,0.0,303.15,0.0,0.039869999999999996,17368.556,52970.0,1422.4404,0.0,325.99567,2.0012328,-303.15,6479037.10059593,435678.8684258364,2950.980789713204,30.779520105746368,8.52467429037096,5.608517756517521,1.8526229548243147,92.39228920173329,2.1428026298298506,29.358446747848863,4.470838277061199,8.499999999999998,0.008523449400007597,0.006102582072319672,0.006200549451669334,31586.13805220835,20841.143860566855,2.000677880663857,1320.0,1422.3236186193774,0.9876740499999992,19057.330049683256,1836.9275960057703,28622.97182092606,-9447.99337138674,383.06596423462025,2675.6956014274374,-223566.86347862353,353.8321738098413,1362.0639000500696,-3843.6430131927405,69.24661780235931,124.50733960192247,-3082.119666704274,142.16615260816454,353.63545318782155,-3875.4253831474475,25.93836958399284,72.72344619050045,-3854.3982085356756,81.52370398113415,98.61982640403662,33632.668828127,33770.83641255188,33487.39982831396,sandstone,
3630.0,1320.0,2013-11-29 10:50:22,0.0,21609.818,0.0,1.8,1320.0,0.0,1320.0,2.0006359000000002,0.98767405,3611.3419,21650204.0,303.15,111.0,0.0,0.041039568,0.0088231347,0.0,0.021165963,0.0,303.15,0.0,0.039869999999999996,35515.373,53536.0,1422.5741,0.0,330.98599,2.0006316,-303.15,6479035.628620864,435683.53516799863,2952.011145191179,30.345866561559237,8.599616416248487,7.765046347065599,0.04094526529788921,90.97490115919472,2.14538257289566,29.578108468346837,5.155251341085115,8.500000000000002,0.00852505510072433,0.006131869576990948,0.006225268700898765,31913.7333520463,20823.514629139187,2.0008018870927144,1320.0000000000002,1422.557841117714,0.9876740499999995,18239.0,1932.0,28579.0,1786.0000000000023,367.0,2675.0,958.0000000001601,335.0,1364.0,90.00000000000273,42.0,123.0,262.9999999999993,137.0,353.0,60.000000000002274,39.00000000000001,79.0,81.00000000000045,53.99999999999999,105.0,29716.0,29874.0,29557.0,sandstone,
3635.0,1320.0,2013-11-29 10:59:50,0.0,20817.283,0.0,1.8,1320.0,0.0,1320.0,1.9984509999999998,0.98767405,3611.8414,21668948.0,303.15,111.0,0.0,0.040178953999999996,0.0088198775,0.0,0.0090151634,0.0,303.15,0.0,0.039869999999999996,37465.439,54104.0,1422.7103,0.0,335.99429,1.9984886000000002,-303.15,6479034.15036297,435688.2036921307,2953.024041283923,28.205486190496078,8.785664287170317,8.812945537273936,2.487681179584165,87.80725142198719,2.245241545821006,23.657837101261485,5.4897232130670925,8.5,0.008462630815459794,0.006158107020149224,0.0062559378429708976,34108.82284214913,20863.830558982474,2.000630671235482,1320.0000000000002,1422.730776712328,0.9876740499999994,17370.66923524808,2018.23944638496,28737.672880608217,8194.397815475295,346.2549398271712,2694.2134538246437,129792.17270595001,306.7824367148462,1375.2500315752802,2345.99110149244,23.878471777833486,123.12594975605342,2178.792299439611,126.15872236723953,355.138139108588,2317.8854963990193,44.251707102639436,83.0321449464948,2338.7948585258646,35.53603839839613,109.16406693402125,25524.26710805203,25704.927333461084,25350.367234324814,sandstone,
3640.0,1320.0,2013-11-29 11:09:50,0.0,21216.462000000003,0.0,1.8,1320.0,0.0,1320.0,1.9998008999999999,0.98767405,3616.5834,21663130.0,303.15,111.0,0.0,0.040313535,0.0080823926,0.0,0.009322333,0.0,303.15,0.0,0.039869999999999996,39125.127,54704.0,1422.8457,0.0,340.9898,1.9996975,-303.15,6479032.665300513,435692.8729459228,2954.022352281993,29.40854385843057,8.689964236279023,11.89886043139734,4.452686679371366,82.44485107225928,2.3170715652818035,18.338228684240857,5.1565779472548865,8.5,0.00840414678321726,0.006177034571312805,0.0062888992014749154,37886.40604222947,21046.695839476233,2.0001789361764732,1320.0,1422.8342941056223,0.9876740499999994,16475.190052134913,2086.7458047847226,28989.58729258511,10559.839071076402,321.7160151847545,2722.65657291201,178421.3968692943,271.6561037872666,1390.6165741208792,3195.891935428314,13.566813433690687,124.28870888554273,2896.786231778401,111.07041221092624,358.74964812696203,3169.7394510152235,43.179197223669796,85.0286268693486,3190.5073073001836,24.843094262747304,111.29055104599617,21315.254978336892,21518.803461546642,21126.966840761386,sandstone,
3645.0,1320.0,2013-11-29 11:21:20,0.0,22308.653,0.0,1.8,1320.0,0.0,1320.0,1.9998096,0.98767405,3622.4353,21680987.0,303.15,111.0,0.0,0.040324841,0.007944746899999999,0.0,0.020277605,0.0,303.15,0.0,0.039869999999999996,60931.90900000001,55338.0,1422.9841,0.0,345.99189,2.0001933999999997,-303.15,6479031.173684047,435697.54248691624,2955.0080044370334,29.206861736544457,8.655421739633388,9.83027992264613,3.787849201887611,84.85955725450675,2.348462633253319,18.849833845733844,5.983413868355862,8.499999999999998,0.008417573243,0.0061843924000000005,0.0063204951,42961.482472,21456.714659999998,1.9994613850000003,1320.0,1422.860262,0.987674049999999,15579.172993857013,2127.0970572726983,29197.6602232217,9967.971842066374,294.50214247678946,2746.943072167664,168337.83208520213,232.76784743462682,1403.587234936475,3016.572872027315,9.194081025703772,125.72288543157505,2738.2428825100997,93.57272721355285,362.18805789020615,2992.369871266015,37.70012096850608,85.30654955234372,3012.960696078855,20.082092974068402,111.65841937225314,17397.692906764354,17621.188588249996,17197.564369928463,sandstone,
3650.0,1320.0,2013-11-29 11:33:22,0.0,20916.39,0.0,1.8,1320.0,0.0,1320.0,2.0002468,0.98767405,3628.5743,21570508.0,303.15,111.0,0.0,0.040087882000000005,0.0087654523,0.0,0.02987917,0.0,303.15,0.0,0.039869999999999996,51585.185999999994,55925.0,1423.1227,0.0,350.98905,2.000514,-303.15,6479029.676577802,435702.21251517104,2955.981925179793,31.659319726901433,8.452064968225196,7.774402970163907,1.3793453468720474,90.84430141322322,2.2122981392458576,27.651107348840004,5.238134036754489,8.5,0.00848576843678373,0.006190077386454799,0.006350430790714459,47802.813319105684,21980.844642440177,1.9987792703179406,1319.9999999999995,1422.859794947696,0.9876740499999986,14709.22860361089,2128.871185922296,29224.808659809027,7504.444203708258,265.7322381073157,2753.68666649717,121033.6379488428,193.2645138742921,1407.6496213217422,2184.9042815091348,8.889330612004908,126.66308743725732,2024.4233371284433,75.50332505761217,363.80689923340447,2162.584764568804,29.732128942563214,84.18301677926246,2182.97837461778,19.413959913374306,110.5466389491205,14080.310189244183,14317.642917564453,13872.925372444763,sandstone,
3655.0,1320.0,2013-11-29 11:57:32,0.0,21002.077999999998,0.0,1.788691,1320.0,0.0,1320.0,1.9977942,0.98767405,3637.9731,20870596.0,303.15,111.0,0.0,0.040778128,0.0088271315,0.0,0.022507704,0.0,303.15,0.0,0.039619507000000005,36926.625,56549.0,1422.7922,0.0,355.98679,1.9974082999999998,-303.15,6479028.175084794,435706.8832613775,2956.944994323414,30.656996756557255,8.781695853042017,8.132703502066605,-0.00039459921516362187,91.6671252509229,2.1484412565677444,30.54400775927028,6.771887890412212,8.499999999999998,0.00853717201186657,0.006206386171094318,0.006379738651237387,50904.24875762847,22413.132648492436,1.9984431487731749,1319.9999999999986,1422.8905839538693,0.9876740499999985,13891.96742459305,2081.6461728069266,28933.94958963812,4254.9042312651145,236.52521848037273,2729.5010708060936,58000.97405538567,156.29294932362802,1396.2913405763586,1077.756534093466,10.781618250726261,126.34392294569663,1076.588681127165,58.69986342559697,361.95970299164105,1057.1921383409963,21.192871751256202,81.97513233388712,1077.3836926728611,20.999620461679882,108.23417681292668,11671.836121686145,11913.726653483349,11463.815398929033,sandstone,
3660.0,1320.0,2013-11-29 12:07:00,0.0,22488.472999999998,0.0,1.7833244,1320.0,0.0,1320.0,2.0005281999999998,0.98767405,3642.1443,19838342.0,303.15,111.0,0.0,0.040589632,0.0088243516,0.0,0.018971022,0.0,303.15,0.0,0.039500636,31738.087000000003,57117.0,1422.7049,0.0,360.99508,2.0004952,-303.15,6479026.67030804,435711.5549562267,2957.8980916810424,31.4949029039064,8.683428974548129,-0.44946442667933273,-6.800683448138918e-08,100.47378199702852,2.1644584451934223,28.65172455146479,5.523601506843463,8.5,0.008569350090624196,0.006230530696384586,0.006406275925230486,52215.015531914265,22726.19347032576,1.9984370678444332,1319.9999999999975,1422.9453212462388,0.9876740499999985,13154.000000000004,1975.0,28188.0,1304.9999999999995,207.99999999999997,2661.0000000000005,732.0000000000146,125.0,1363.0,71.99999999999974,13.000000000000002,124.0,215.99999999999991,45.0,355.00000000000006,52.999999999999716,14.0,79.0,73.0000000000002,23.000000000000004,105.00000000000001,10481.0,10715.0,10281.0,sandstone,
3665.0,1320.0,2013-11-29 12:16:26,0.0,23113.415,0.0,1.7833332999999998,1320.0,0.0,1320.0,2.0001804,0.98767405,3646.278,21654284.0,303.15,111.0,0.0,0.040248748,0.0088040987,0.0,0.014771309,0.0,303.15,0.0,0.039500833,48944.501,57683.0,1422.8393,0.0,365.98241,2.0000077000000003,-303.15,6479025.163350558,435716.22783040954,2958.8420970658226,35.20398642181406,8.688793347151785,9.81543132297064,1.8384424601846594e-05,89.19898929467286,2.167279865340038,29.016356694755277,4.74815705392388,8.5,0.008579933115062034,0.006259710710709614,0.006427897129890675,51685.46699802811,22892.79878688894,1.9987448193562811,1319.999999999997,1423.0166472407518,0.9876740499999986,12517.82319379508,1803.8502532520263,26900.14654095582,-489.1491990457009,181.09112021920959,2539.682647537884,-33823.10878694429,101.68660188003986,1303.6615230549671,-535.1542885492953,14.03285874169606,119.12261837844599,-304.0272419317387,35.73729425960665,341.86615041269783,-552.8285774393346,9.615121249594914,75.5525253566161,-532.9985953347484,23.915268366029835,101.11445941266224,10685.395839057835,10897.513932749958,10503.063409112532,sandstone,
3670.0,1320.0,2013-11-29 12:25:54,0.0,23676.366,0.0,1.7833332999999998,1320.0,0.0,1320.0,1.9990653999999999,0.98767405,3650.156,21785418.0,303.15,111.0,0.0,0.040402451,0.008816038299999999,0.0,0.015997551000000002,0.0,303.15,0.0,0.039500833,55795.577000000005,58251.0,1422.9751,0.0,370.9907,1.9993536,-303.15,6479023.655315363,435720.90211461653,2959.7778902908994,40.5089558614587,8.771741643907422,9.314230105182645,-0.04741801762251293,90.36032890194728,2.197849843575992,27.873335473404946,5.793329422045983,8.499999999999998,0.008566551527185495,0.006291125962453415,0.006442456782414873,49265.956512035016,22885.720277130764,1.9993501951332817,1319.9999999999977,1423.0972023533564,0.9876740499999987,11989.479153008886,1584.4729330219066,25184.654513647096,-1189.539211717236,155.99560128690314,2376.590121092442,-46882.11353427482,85.27004997744517,1223.7550978540548,-765.1326513233423,13.805884652635397,112.22984479999899,-501.96006503640984,30.22891286837272,323.83583166047964,-781.7102585723727,7.675670882382578,71.83882116368116,-762.0349520247056,23.60257322418565,96.8134414172084,11938.076529580992,12119.28251393768,11779.86459106602,sandstone,
3675.0,1320.0,2013-11-29 12:35:22,0.0,22490.897999999997,0.0,1.7833332999999998,1320.0,0.0,1320.0,2.0000106,0.98767405,3651.6059,21824736.0,303.15,111.0,0.0,0.040002075,0.0088241207,0.0,0.011212691,0.0,303.15,0.0,0.039500833,48287.015,58819.0,1423.1111,0.0,375.999,2.0001456,-303.15,6479022.147305474,435725.57803953864,2960.706351169418,64.80849818107596,9.003024527843005,20.430537170270764,3.7977697641697716,74.11407952540674,2.3532394837929855,26.295348632916493,6.810465466849721,8.5,0.008526835768999999,0.0063219762,0.006447809399999999,44906.83743,22677.72962,2.000236987,1320.0,1423.179627,0.9876740499999989,11570.896345438854,1338.4836434456429,23206.058881985507,-1087.6946680815195,132.72608650095484,2187.6490068898056,-44204.75963561863,73.8217290651799,1131.1582286726828,-719.0207460887892,12.604094733376739,104.09643771879499,-464.21111085479276,27.28792428654667,302.77155049322323,-734.7066423970367,7.363041236089956,68.04280197637365,-715.1811704530413,22.258306695564016,92.32421624592688,13760.95968125313,13908.810577409859,13629.081193495991,sandstone,
3680.0,1320.0,2013-11-29 12:45:18,0.0,21614.599,0.0,1.7833332999999998,1320.0,0.0,1320.0,2.0002418,0.98767405,3655.7588,21794126.0,303.15,111.0,0.0,0.040177427,0.008157174,0.0,0.009151398,0.0,303.15,0.0,0.039500833,44576.612,59415.0,1423.2467,0.0,380.98671,2.0006543000000003,-303.15,6479020.64043288,435730.25583397044,2961.628378551083,69.27775101060176,8.8547677915751,31.7433422212864,7.539861956708485,60.38074834993944,2.478586824943872,26.545937767063762,7.8097804261693735,8.5,0.008497313548133245,0.006351688335192367,0.006455526682015102,40903.04017768,22373.185163891114,2.0009499695416038,1320.0000000000018,1423.2938657512939,0.9876740500000513,11264.00323888241,1087.4979886592364,21128.894609882693,-475.14019820546537,111.29521915923877,1988.7858911561007,-31550.79248460275,65.41302391620795,1033.74841978627,-497.9042306122832,10.7125059844788,95.49715558896985,-277.19302092766605,25.7273969743769,280.53581366080607,-512.8793279112482,7.858624648444006,64.34838234987198,-493.50935100292327,20.078860901261482,87.87405413110604,15675.962903757902,15794.602957013176,15568.390864037958,sandstone,
3685.0,1320.0,2013-11-29 12:55:32,0.0,22732.523999999998,0.0,1.7833332999999998,1320.0,0.0,1320.0,2.0002218999999997,0.98767405,3661.1273,19731733.0,303.15,111.0,0.0,0.041343687000000004,0.0081621552,0.0,0.012409316,0.0,303.15,0.0,0.039500833,34623.502,60029.0,1423.3842,0.0,385.99563,2.0000769,-303.15,6479019.136504146,435734.9355799947,2962.546344151402,60.03061492833565,8.917397451517301,39.866674746712064,4.07962834175408,53.89887517851908,2.4920185310224543,27.659349733280973,9.280646543179342,8.500000000000002,0.008509514552874803,0.006380450239883829,0.006475908904940315,39329.11297465739,22111.26379835075,2.001119268572157,1320.000000000001,1423.45802036581,0.9876740500001706,11070.728301136985,853.1315727986886,19117.69666125031,356.5995678440123,91.71564255962912,1795.9273601174564,-14679.957474854185,58.11531930349335,939.4031754702362,-202.868762660471,8.416135406500317,87.20675686465955,-27.318436795808754,24.36039939211188,258.99112791310586,-217.28991411292873,8.343813457171704,60.939476839354626,-198.09159405751998,17.26062796237463,83.69022530503432,17205.00380677898,17305.164486594334,17115.471250327457,sandstone,
3690.0,1320.0,2013-11-29 13:05:43,0.0,22448.303,0.0,1.7833332999999998,1320.0,0.0,1320.0,2.0012354,0.98767405,3666.498,19697841.0,303.15,111.0,0.0,0.040735932,0.0081012193,0.0,0.011714536000000001,0.0,303.15,0.0,0.039500833,37186.386,60641.0,1423.5207,0.0,390.98872,2.0010944999999998,-303.15,6479017.6385031575,435739.6171110074,2963.4651162956434,57.466632196137006,8.68995200999329,31.158281512399007,14.712583068838097,53.58116972993583,2.488434732179534,25.50657579987948,7.001507338154562,8.5,0.008547270769243165,0.006406283387481159,0.006502700515626101,39428.18385747624,21897.677480923106,2.000928959971745,1319.9999999999993,1423.640647079517,0.9876740500002912,10993.0,657.0,17337.0,1115.9999999999995,74.0,1625.0,648.0000000000109,49.99999999999999,855.9999999999999,64.99999999999997,6.0,80.0,199.00000000000009,22.0,240.0,51.00000000000001,8.0,58.0,70.00000000000011,14.000000000000002,79.99999999999999,17870.000000000004,17969.0,17788.0,sandstone,
3695.0,1320.0,2013-11-29 13:40:24,0.0,22153.93,0.0,1.7833332999999998,1320.0,0.0,1320.0,2.0008611000000003,0.98767405,3679.7281,21778193.0,303.15,111.0,0.0,0.041084034,0.0088065428,0.0,0.013604927,0.0,303.15,0.0,0.039500833,46500.937000000005,61360.0,1423.6541,0.0,395.99839,2.0009014,-303.15,6479016.149527852,435744.3002363155,2964.3898051439132,50.94629528753533,8.818940740724793,26.092977888434127,16.655386228342064,57.194983321301066,2.500413427948057,22.39113635219722,7.794883331281036,8.500000000000002,0.008594378071927422,0.0064272074192135206,0.00652963333664777,40441.22239843838,21738.02763887653,2.000563533701895,1319.9999999999977,1423.8102659108367,0.9876740500003468,11029.269471053096,515.4567628291585,15934.71317779076,1573.2221288556507,58.31576448117569,1490.2365115793812,9890.697627012305,39.841526135364695,790.5159132418892,226.00105270473986,3.740093255382278,74.54098413757008,333.68240902808236,17.882841335074634,225.19355553691713,212.3084429879461,6.292437528610531,55.702198071485256,231.0791524427551,10.54362887822529,77.02161393384833,17360.418054235153,17479.604898502046,17272.721721817645,sandstone,
3700.0,1320.0,2013-11-29 13:50:11,0.0,21956.507,0.0,1.7833332999999998,1320.0,0.0,1320.0,2.0000261000000004,0.98767405,3684.4879,19596700.0,303.15,111.0,0.0,0.041146632999999995,0.0087289176,0.0,0.017591327,0.0,303.15,0.0,0.039500833,29632.597,61922.0,1423.7774,0.0,400.98461000000003,2.0003736,-303.15,6479014.672676163,435748.9847652259,2965.325520856313,48.75061123926869,8.786392807096616,32.127529067788956,9.360240585572631,57.90215161554529,2.50819562420507,22.942580846850188,7.887292415899756,8.5,0.008634632335616671,0.00644124197631008,0.006550439190580633,41609.19816984568,21637.915699479378,2.0002074797241374,1319.9999999999975,1423.9353968781907,0.9876740500002714,11164.078521014724,423.8069075720958,14992.239097270944,1745.1696276443868,45.449727815781046,1399.094053829334,13375.205415953118,29.22665926591556,746.3259974258639,285.9720031983878,1.8763146224343887,71.05117117372049,381.9799542931633,12.939862241508797,215.2773956014896,272.471953644637,3.8218229505035772,54.17164403148225,291.00287116900813,7.33920543310269,74.93716476665168,16035.920384820616,16190.436853072993,15932.648869048584,sandstone,
3705.0,1320.0,2013-11-29 14:00:18,0.0,21144.05,0.0,1.7833332999999998,1320.0,0.0,1320.0,2.0004246,0.98767405,3689.4255,21745304.0,303.15,111.0,0.0,0.04037782,0.0094790808,0.0,0.018744746,0.0,303.15,0.0,0.039500833,40381.839,62478.0,1423.914,0.0,405.96195,1.9999023999999999,-303.15,6479013.211046022,435753.6705070456,2966.2773735929495,49.09917405217551,8.6547400227815,28.512949707891117,16.565753869650035,54.938518816113856,2.490903781950307,23.788116300256394,7.095093852627708,8.5,0.008651829435000001,0.0064464067,0.006558849899999999,42173.080744,21602.94309,2.0000452879999995,1320.0,1423.9845599999999,0.987674049999999,11378.491624387563,372.09336894473057,14574.354248836265,1710.4318302597003,36.34351151939115,1357.3359002731165,12645.956457272388,20.445236304653584,725.9048503727937,272.13511232784134,0.6395400407892764,69.64136369324503,367.4765609090696,8.52557564026047,210.7257401369008,258.7066983221306,1.4727140871340993,53.52224254216165,277.0139857333095,4.88468024367554,73.91971564403933,14423.71836822313,14619.944102110565,14299.860856087565,sandstone,
3710.0,1320.0,2013-11-29 14:10:10,0.0,21422.254,0.0,1.7833332999999998,1320.0,0.0,1320.0,2.0000457999999997,0.98767405,3693.215,21826307.0,303.15,111.0,0.0,0.040260047,0.009073994200000001,0.0,0.016377718,0.0,303.15,0.0,0.039500833,44243.48,63039.0,1424.0503,0.0,410.99444,2.0000417,-303.15,6479011.767735368,435758.35727108136,2967.2504735139264,48.263969495698554,8.787232820111136,30.454179859716533,13.834669511576525,54.15466570118213,2.421327970798403,27.1775411685485,7.958440740250536,8.5,0.00865092187978894,0.0064467545890937,0.0065588878791980965,42206.39035168678,21612.437675557703,2.0002262476584645,1320.0000000000039,1423.9886246875737,0.9876740500572885,11653.573255674275,350.35908166298054,14745.83512288241,1547.59807059508,31.938737107580977,1370.7253244339836,9247.383841420013,15.78709416457969,731.7270699035471,211.71264093999653,0.2606454500798796,70.4223642809373,313.7561539896269,5.994494452287589,212.01280908633404,198.2288433724839,0.1296687599570454,53.867898265694,216.35532569020864,3.6780038889871567,74.14232971164046,13051.023380909386,13286.57488401245,12906.437097329304,sandstone,
3715.0,1320.0,2013-11-29 14:20:14,0.0,21778.513,0.0,1.7833332999999998,1320.0,0.0,1320.0,2.0015255,0.98767405,3693.215,19350254.0,303.15,111.0,0.0,0.040821126,0.0091899641,0.0,0.0055740049,0.0,303.15,0.0,0.039500833,39579.177,63594.0,1424.1872,0.0,415.99677,2.0015359,-303.15,6479010.3458421305,435763.04486664024,2968.249930779348,55.93098852684322,8.862459516975756,16.47745840703984,8.90094811679642,74.49345091649835,2.431212098501133,26.029971191039923,7.468290218226297,8.5,0.008648449450834584,0.0064478757897818316,0.0065591279853303075,42315.32234077781,21640.504131794256,2.0007698525885007,1320.0000000000075,1424.0016271066859,0.9876740502293678,11970.387889377536,348.6469804427644,15571.458209805092,1335.2576825440167,33.1770260959256,1445.0255998351931,4723.92065884591,17.54206975869484,766.2672538389929,131.9268498817505,0.9705067899391402,73.50497552159106,244.40265864866168,6.701131598548114,219.6128223929727,118.25455514775456,0.6772447904273582,55.32251586424994,136.2697205942556,4.217126948080867,75.77807011508429,12445.046799346108,12708.777437176364,12284.457007168541,sandstone,
