Time,Depth,LAGMWT,EditFlag,TORQUE,MOTOR_RPM,STRATESUM,MWOUT,LAGMWDIFF,MWIN,BIT_RPM,DXC,MUDRETDEPTH,PUMP,LAGMTEMP,RigActivityCode,MRIN,FLOWOUT,ROP_AVG,LAGMRES,TOTGAS,MROUT,MTIN,LAGMRDIFF,FLOWIN,WOB,ONBOTTOM_TIME,ECDBIT,MTOUT,BIT_DIST,SURF_RPM,LAGMTDIFF,TVD,dispNs,dispEw,GRMA,BCAV,WCLA,WCAR,WQFM,BPHI,PEF,RHOB,FM. LABEL,FACIES
2013-11-29 17:24:08,3775,1320.0,0,21821.982999999997,0.0,1.8027811000000002,1320.0,0.0,1320.0,1.9987846999999999,0.98767405,3758.0977,20258031.0,303.15,111,0.0,0.039726059,0.0091209825,0.0,0.030788766000000002,0.0,303.15,0.0,0.039931602000000004,40305.859,71012.0,1431.9883,0.0,475.99909,1.9987703,-303.15,2983.869004522613,431.4453216080402,768.8084075376884,34.84466039999855,8.594037759999992,10.070676760003833,21.588711199997796,66.55245159999755,10.93825439999984,6.197693599999948,2.5915925999999976,Hugin Fm. VOLVE Top,
2013-11-29 17:34:38,3780,1320.0,0,21896.627999999997,0.0,1.783351,1320.0,0.0,1320.0,1.9978599,0.98767405,3763.0279,20211651.0,303.15,111,0.0,0.03932166,0.008751008900000001,0.0,0.031498798,0.0,303.15,0.0,0.039501224,31621.43,71571.0,1431.2125,0.0,480.99455,1.9984244999999998,-303.15,2985.4712281407037,430.23927889447236,773.3871135678392,50.07087280000108,8.662784960000007,7.832748539999766,0.71131673999918,91.45592040000106,14.380644400000334,6.231439919999999,2.555977059999999,Hugin Fm. VOLVE Top,
2013-11-29 17:44:12,3785,1320.0,0,22376.879,0.0,1.7833332999999998,1320.0,0.0,1320.0,1.9993471,0.98767405,3767.5201,21120495.0,303.15,111,0.0,0.039170155,0.0087149438,0.0,0.033216031,0.0,303.15,0.0,0.039500833,39829.291,72121.0,1431.3158,0.0,485.99539000000004,1.9989039000000002,-303.15,2987.073451758794,429.0332361809045,777.9658195979899,50.16392960000344,8.633277280000007,11.244896000002162,10.758099439998256,77.99700959999959,14.927105600000054,6.081241680000041,2.554854319999996,Draupne Fm. Top,
2013-11-29 17:53:46,3790,1320.0,0,21315.963,0.0,1.7833332999999998,1320.0,0.0,1320.0,1.9987406000000003,0.98767405,3772.0123,21098715.0,303.15,111,0.0,0.039146711,0.008712453299999999,0.0,0.033854587,0.0,303.15,0.0,0.039500833,41146.105,72695.0,1431.4186,0.0,490.99919000000006,1.9987629,-303.15,2988.6756753768846,427.82719346733666,782.5445256281407,51.47702940000007,8.684931540000001,9.77111190000005,15.02418359999988,75.20465560000007,13.37348000000002,6.407049160000001,2.5689360399999996,Draupne Fm. Top,
2013-11-29 18:03:18,3795,1320.0,0,21838.665,0.0,1.7833332999999998,1320.0,0.0,1320.0,1.9984997,0.98767405,3772.9320000000002,21060493.0,303.15,111,0.0,0.039000801,0.0087018454,0.0,0.023883842000000002,0.0,303.15,0.0,0.039500833,45492.477999999996,73267.0,1431.5185,0.0,495.98523,1.9985495,-303.15,2990.277898994975,426.6211507537688,787.1232316582915,48.824576800001964,8.680436879999998,11.431369600000243,11.941726800000877,75.76567719999781,13.54364280000059,6.408580080000025,2.562324479999999,Draupne Fm. Top,
2013-11-29 18:13:26,3800,1320.0,0,21425.437,0.0,1.7833332999999998,1320.0,0.0,1320.0,1.9987314999999999,0.98767405,3776.3282,21042308.0,303.15,111,0.0,0.039003603,0.0080045186,0.0,0.016308437,0.0,303.15,0.0,0.039500833,45979.692,73875.0,1431.6174,0.0,500.99720999999994,1.9984976000000003,-303.15,2991.9685214876035,425.38829090909087,791.6600377410468,46.46213700000079,8.688585080000003,14.45990520000022,13.380457000000112,71.58822979999962,14.38912100000001,6.587732839999997,2.5479592200000005,Hugin Fm. VOLVE Top,
2013-11-29 18:23:49,3805,1320.0,0,21719.757,0.0,1.7833332999999998,1320.0,0.0,1320.0,1.9998508999999998,0.98767405,3781.4327,21049377.0,303.15,111,0.0,0.038884982,0.00799568,0.0,0.033310661,0.0,303.15,0.0,0.039500833,45190.017,74499.0,1431.7135,0.0,505.99127999999996,1.999683,-303.15,2993.886455371901,424.0864727272727,796.0891011019285,56.14241039999967,8.793405040000001,8.480280559999855,7.633131279999817,83.88658960000032,15.827228799999999,6.961679599999994,2.5428667999999996,Hugin Fm. VOLVE Top,
2013-11-29 18:34:14,3810,1320.0,0,21868.88,0.0,1.7833332999999998,1320.0,0.0,1320.0,1.9991196,0.98767405,3786.8529,21118386.0,303.15,111,0.0,0.038965832,0.0079977796,0.0,0.034576882,0.0,303.15,0.0,0.039500833,48461.382000000005,75123.0,1431.8077,0.0,510.98535,1.9990276000000002,-303.15,2995.8043892561986,422.78465454545454,800.51816446281,61.276707999996475,8.672487360000005,11.850774800001533,10.874119879996265,77.22624280000193,15.4083002000004,6.171702380000096,2.545493899999992,Hugin Fm. VOLVE Top,
2013-11-29 19:10:23,3815,1320.0,0,21260.179,0.0,1.7883248999999999,1320.0,0.0,1320.0,1.9968641,0.98767405,3801.6073,20687839.0,303.15,111,0.0,0.03888043,0.0079803187,0.0,0.033914012,0.0,303.15,0.0,0.039611397,33638.681000000004,75768.0,1432.1161,0.0,515.99586,1.9965401000000003,-303.15,2997.722323140496,421.48283636363635,804.9472278236915,51.30783279999983,8.712349200000007,13.991063199999058,2.7052978799995473,81.55717480000104,16.380584799999596,6.332809119999981,2.5081522799999987,Hugin Fm. VOLVE Top,
2013-11-29 19:19:58,3820,1320.0,0,22291.311,0.0,1.7833294999999998,1320.0,0.0,1320.0,1.9972265999999999,0.98767405,3806.1832,20205165.0,303.15,111,0.0,0.039233088,0.0087186772,0.0,0.03418182,0.0,303.15,0.0,0.039500749,23809.854,76342.0,1431.9958,0.0,520.9967,1.9971734,-303.15,2999.6402570247933,420.18101818181816,809.376291184573,46.539816200001354,8.694787399999987,17.41228559999886,14.434722799999978,67.81420320000196,14.710522400000174,6.513691379999946,2.551222100000001,Hugin Fm. VOLVE Top,
