x,y,tvd,md,well
451497.936,6781788.243,2110.763823,2111.432833,C6
451498.047,6781788.243,2111.758542,2112.433732,C6
451498.1619,6781788.243,2112.752825,2113.434629,C6
451498.2772,6781788.243,2113.747054,2114.435526,C6
451498.3976,6781788.243,2114.740671,2115.436411,C6
451498.5267,6781788.243,2115.733212,2116.437311,C6
451498.6598,6781788.243,2116.725209,2117.438208,C6
451498.7934,6781788.243,2117.717151,2118.439105,C6
451498.9322,6781788.243,2118.708367,2119.439991,C6
451499.0801,6781788.243,2119.698276,2120.440892,C6
451499.2324,6781788.243,2120.687524,2121.441789,C6
451499.3849,6781788.243,2121.676724,2122.442686,C6
451499.542,6781788.243,2122.665212,2123.443576,C6
451499.7071,6781788.243,2123.652401,2124.444475,C6
451499.8769,6781788.243,2124.638775,2125.445372,C6
451500.0512,6781788.243,2125.624372,2126.446252,C6
451500.2313,6781788.243,2126.608937,2127.44715,C6
451500.4154,6781788.243,2127.592749,2128.448047,C6
451500.6045,6781788.243,2128.575599,2129.448923,C6
451500.7986,6781788.243,2129.557489,2130.449821,C6
451500.9967,6781788.243,2130.538583,2131.450718,C6
451501.2004,6781788.243,2131.518526,2132.451598,C6
451501.4083,6781788.243,2132.49759,2133.452495,C6
451501.6201,6781788.243,2133.475822,2134.453394,C6
451501.8379,6781788.243,2134.45271,2135.454285,C6
451502.0597,6781788.243,2135.428739,2136.455182,C6
451502.2852,6781788.243,2136.403892,2137.456073,C6
451502.5166,6781788.243,2137.377658,2138.456971,C6
451502.7518,6781788.243,2138.350525,2139.457868,C6
451502.9911,6781788.243,2139.322396,2140.45875,C6
451503.2355,6781788.243,2140.29299,2141.459647,C6
451503.4836,6781788.243,2141.262657,2142.460545,C6
451503.7362,6781788.243,2142.231135,2143.461424,C6
451503.9932,6781788.243,2143.198454,2144.462321,C6
451504.2539,6781788.243,2144.164822,2145.463219,C6
451504.5195,6781788.243,2145.129809,2146.464102,C6
451504.7889,6781788.243,2146.093762,2147.464999,C6
451505.0618,6781788.243,2147.056744,2148.465898,C6
451505.3401,6781788.243,2148.018153,2149.46679,C6
451505.6219,6781788.243,2148.978574,2150.467687,C6
451505.907,6781788.243,2149.937998,2151.468579,C6
451506.1974,6781788.243,2150.89584,2152.469477,C6
451506.4911,6781788.243,2151.852671,2153.470374,C6
451506.7884,6781788.243,2152.808395,2154.471259,C6
451507.0903,6781788.243,2153.762678,2155.472157,C6
451507.3954,6781788.243,2154.715939,2156.473054,C6
451507.7044,6781788.243,2155.667908,2157.473936,C6
451508.0175,6781788.243,2156.618582,2158.474834,C6
451508.3337,6781788.243,2157.568226,2159.475731,C6
451508.6542,6781788.243,2158.516401,2160.476616,C6
451508.9781,6781788.243,2159.463425,2161.477513,C6
451509.3051,6781788.243,2160.409416,2162.478411,C6
451509.6367,6781788.243,2161.353766,2163.479302,C6
451509.9713,6781788.243,2162.297076,2164.480199,C6
451510.3088,6781788.243,2163.239347,2165.481095,C6
451510.6512,6781788.243,2164.179886,2166.481993,C6
451510.9964,6781788.243,2165.119376,2167.48289,C6
451511.3444,6781788.243,2166.057786,2168.48378,C6
451511.6968,6781788.243,2166.994615,2169.484677,C6
451512.0519,6781788.243,2167.930399,2170.485574,C6
451512.4102,6781788.243,2168.864944,2171.486461,C6
451512.7723,6781788.243,2169.798059,2172.487358,C6
451513.137,6781788.243,2170.730133,2173.488255,C6
451513.5053,6781788.243,2171.660818,2174.489142,C6
451513.8767,6781788.243,2172.590221,2175.490039,C6
451514.2508,6781788.243,2173.51859,2176.490936,C6
451514.6286,6781788.243,2174.445427,2177.491825,C6
451515.0093,6781788.243,2175.371128,2178.492722,C6
451515.3924,6781788.243,2176.295805,2179.49362,C6
451515.7794,6781788.243,2177.218816,2180.494513,C6
451516.169,6781788.243,2178.140802,2181.49541,C6
451516.5609,6781788.243,2179.061775,2182.496306,C6
451516.9569,6781788.243,2179.981018,2183.497204,C6
451517.3552,6781788.243,2180.899243,2184.498101,C6
451517.7559,6781788.243,2181.816434,2185.498993,C6
451518.1602,6781788.243,2182.73204,2186.49989,C6
451518.5667,6781788.243,2183.646644,2187.500787,C6
451518.9758,6781788.243,2184.560092,2188.501677,C6
451519.3882,6781788.243,2185.472098,2189.502575,C6
451519.8027,6781788.243,2186.383117,2190.503472,C6
451520.22,6781788.243,2187.292869,2191.504361,C6
451520.6402,6781788.243,2188.201313,2192.505258,C6
451521.0624,6781788.243,2189.108789,2193.506155,C6
451521.4876,6781788.243,2190.014896,2194.507045,C6
451521.9152,6781788.243,2190.919827,2195.507942,C6
451522.3449,6781788.243,2191.823807,2196.508839,C6
451522.7776,6781788.243,2192.726327,2197.509731,C6
451523.2125,6781788.243,2193.627794,2198.510628,C6
451523.6494,6781788.243,2194.528331,2199.511526,C6
451524.0894,6781788.243,2195.427324,2200.51242,C6
451524.5313,6781788.243,2196.325384,2201.513317,C6
451524.975,6781788.243,2197.222534,2202.514214,C6
451525.422,6781788.243,2198.118068,2203.515112,C6
451525.8708,6781788.243,2199.012691,2204.516009,C6
451526.3214,6781788.243,2199.906425,2205.516904,C6
451526.775,6781788.243,2200.798654,2206.517801,C6
451527.2305,6781788.243,2201.689911,2207.518698,C6
451527.6887,6781788.243,2202.57974,2208.519587,C6
451528.1509,6781788.243,2203.467511,2209.520485,C6
451528.6149,6781788.243,2204.354374,2210.521381,C6
451529.0789,6781788.243,2205.241238,2211.522278,C6
451529.5428,6781788.243,2206.128101,2212.523175,C6
451530.0081,6781788.243,2207.014308,2213.524073,C6
451530.4774,6781788.243,2207.898344,2214.524951,C6
451530.951,6781788.243,2208.780058,2215.525849,C6
451531.4263,6781788.243,2209.660931,2216.526746,C6
451531.9015,6781788.243,2210.541802,2217.527642,C6
451532.3768,6781788.243,2211.422675,2218.528539,C6
451532.8537,6781788.243,2212.302637,2219.529437,C6
451533.3349,6781788.243,2213.180245,2220.530319,C6
451533.8197,6781788.243,2214.055925,2221.531216,C6
451534.3053,6781788.243,2214.931092,2222.532113,C6
451534.791,6781788.243,2215.80626,2223.53301,C6
451535.2767,6781788.243,2216.681427,2224.533907,C6
451535.7644,6781788.243,2217.555483,2225.534805,C6
451536.2564,6781788.243,2218.427066,2226.535695,C6
451536.7513,6781788.243,2219.297068,2227.536592,C6
451537.2465,6781788.243,2220.166836,2228.537488,C6
451537.7418,6781788.243,2221.036605,2229.538385,C6
451538.2371,6781788.243,2221.906374,2230.539282,C6
451538.7346,6781788.243,2222.774881,2231.54018,C6
451539.2365,6781788.243,2223.640852,2232.541078,C6
451539.7405,6781788.243,2224.505549,2233.541975,C6
451540.2446,6781788.243,2225.370246,2234.542872,C6
451540.7487,6781788.243,2226.234942,2235.543769,C6
451541.2531,6781788.243,2227.099452,2236.544666,C6
451541.7598,6781788.243,2227.962592,2237.545558,C6
451542.2702,6781788.243,2228.823558,2238.546456,C6
451542.7824,6781788.243,2229.683523,2239.547353,C6
451543.2945,6781788.243,2230.543489,2240.54825,C6
451543.8066,6781788.243,2231.403454,2241.549147,C6
451544.3192,6781788.243,2232.263086,2242.550044,C6
451544.8343,6781788.243,2233.121288,2243.550934,C6
451545.3524,6781788.243,2233.97764,2244.551831,C6
451545.8718,6781788.243,2234.833229,2245.552728,C6
451546.3912,6781788.243,2235.688818,2246.553625,C6
451546.9106,6781788.243,2236.544407,2247.554522,C6
451547.4307,6781788.243,2237.399554,2248.555419,C6
451547.9532,6781788.243,2238.253251,2249.556309,C6
451548.4782,6781788.243,2239.105392,2250.557206,C6
451549.0041,6781788.243,2239.956972,2251.558103,C6
451549.53,6781788.243,2240.808553,2252.559,C6
451550.056,6781788.243,2241.660134,2253.559897,C6
451550.5827,6781788.243,2242.511196,2254.560794,C6
451551.1118,6781788.243,2243.360828,2255.561686,C6
451551.643,6781788.243,2244.209167,2256.562583,C6
451552.1747,6781788.243,2245.057117,2257.56348,C6
451552.7065,6781788.243,2245.905066,2258.564377,C6
451553.2383,6781788.243,2246.753016,2259.565274,C6
451553.7709,6781788.243,2247.600403,2260.566171,C6
451554.3058,6781788.243,2248.446412,2261.567064,C6
451554.8423,6781788.243,2249.291365,2262.567961,C6
451555.3792,6781788.243,2250.136071,2263.568858,C6
451555.9161,6781788.243,2250.980777,2264.569755,C6
451556.453,6781788.243,2251.825483,2265.570652,C6
451556.9908,6781788.243,2252.66961,2266.571549,C6
451557.5306,6781788.243,2253.512443,2267.572444,C6
451558.0718,6781788.243,2254.354432,2268.573341,C6
451558.6132,6781788.243,2255.19629,2269.574238,C6
451559.1545,6781788.243,2256.038148,2270.575135,C6
451559.6959,6781788.243,2256.880005,2271.576032,C6
451560.2381,6781788.243,2257.721294,2272.576929,C6
451560.7822,6781788.243,2258.5614,2273.577826,C6
451561.3273,6781788.243,2259.400852,2274.578722,C6
451561.8724,6781788.243,2260.240263,2275.579619,C6
451562.4176,6781788.243,2261.079675,2276.580516,C6
451562.9627,6781788.243,2261.919061,2277.581413,C6
451563.5088,6781788.243,2262.757913,2278.58231,C6
451564.0563,6781788.243,2263.595772,2279.583207,C6
451564.6046,6781788.243,2264.433145,2280.584104,C6
451565.1528,6781788.243,2265.270518,2281.585001,C6
451565.7011,6781788.243,2266.107891,2282.585898,C6
451566.2495,6781788.243,2266.945171,2283.586795,C6
451566.7989,6781788.243,2267.781801,2284.587691,C6
451567.3499,6781788.243,2268.617412,2285.588588,C6
451567.9015,6781788.243,2269.452559,2286.589485,C6
451568.4532,6781788.243,2270.287706,2287.590382,C6
451569.0048,6781788.243,2271.122853,2288.591279,C6
451569.5565,6781788.243,2271.958,2289.592176,C6
451570.1081,6781788.243,2272.793147,2290.593073,C6
451570.6598,6781788.243,2273.628294,2291.593969,C6
451571.2115,6781788.243,2274.463441,2292.594866,C6
451571.7631,6781788.243,2275.298588,2293.595763,C6
451572.3148,6781788.243,2276.133735,2294.59666,C6
451572.8667,6781788.243,2276.968718,2295.597557,C6
451573.4194,6781788.243,2277.803145,2296.598453,C6
451573.9731,6781788.243,2278.636954,2297.59935,C6
451574.5271,6781788.243,2279.470537,2298.600247,C6
451575.0811,6781788.243,2280.30412,2299.601144,C6
451575.6351,6781788.243,2281.137703,2300.602041,C6
451576.1892,6781788.243,2281.971285,2301.602938,C6
451576.7432,6781788.243,2282.804868,2302.603835,C6
451577.2972,6781788.243,2283.638451,2303.604732,C6
451577.8512,6781788.243,2284.472034,2304.605629,C6
451578.4052,6781788.243,2285.305617,2305.606526,C6
451578.9592,6781788.243,2286.139199,2306.607423,C6
451579.5132,6781788.243,2286.972788,2307.60832,C6
451580.0672,6781788.243,2287.806389,2308.609217,C6
451580.6212,6781788.243,2288.64,2309.610113,C6
451581.1752,6781788.243,2289.473613,2310.61101,C6
451581.7291,6781788.243,2290.307227,2311.611907,C6
451582.2831,6781788.243,2291.14084,2312.612804,C6
451582.8371,6781788.243,2291.974454,2313.613701,C6
451583.3911,6781788.243,2292.808068,2314.614598,C6
451583.945,6781788.243,2293.641681,2315.615495,C6
451584.499,6781788.243,2294.475295,2316.616392,C6
451585.053,6781788.243,2295.308908,2317.617289,C6
451585.6069,6781788.243,2296.142522,2318.618186,C6
451586.1609,6781788.243,2296.976136,2319.619083,C6
451586.7149,6781788.243,2297.809749,2320.61998,C6
451587.2688,6781788.243,2298.643363,2321.620877,C6
451587.8228,6781788.243,2299.476977,2322.621774,C6
451588.3768,6781788.243,2300.31059,2323.622671,C6
451588.9308,6781788.243,2301.144204,2324.623568,C6
451589.4847,6781788.243,2301.977817,2325.624464,C6
451590.0387,6781788.243,2302.81143,2326.625361,C6
451590.5927,6781788.243,2303.645044,2327.626258,C6
451591.1466,6781788.243,2304.478657,2328.627155,C6
451591.7006,6781788.243,2305.312271,2329.628052,C6
451592.2546,6781788.243,2306.145885,2330.628949,C6
451592.8086,6781788.243,2306.979498,2331.629846,C6
451593.3625,6781788.243,2307.813112,2332.630743,C6
451593.9165,6781788.243,2308.646725,2333.63164,C6
451594.4705,6781788.243,2309.480339,2334.632537,C6
451595.0244,6781788.243,2310.313953,2335.633434,C6
451595.5784,6781788.243,2311.147566,2336.634331,C6
451596.1324,6781788.243,2311.98118,2337.635228,C6
451596.6863,6781788.243,2312.814793,2338.636125,C6
451597.2403,6781788.243,2313.648407,2339.637022,C6
451597.7943,6781788.243,2314.482021,2340.637919,C6
451598.3483,6781788.243,2315.315633,2341.638815,C6
451598.9022,6781788.243,2316.149247,2342.639712,C6
451599.4562,6781788.243,2316.982861,2343.640609,C6
451600.0102,6781788.243,2317.816474,2344.641506,C6
451600.5641,6781788.243,2318.650088,2345.642403,C6
451601.1181,6781788.243,2319.483702,2346.6433,C6
451601.6721,6781788.243,2320.317315,2347.644197,C6
451602.226,6781788.243,2321.150929,2348.645094,C6
451602.7799,6781788.243,2321.984637,2349.645991,C6
451603.3334,6781788.243,2322.818541,2350.646888,C6
451603.8868,6781788.243,2323.652555,2351.647785,C6
451604.4401,6781788.243,2324.486575,2352.648682,C6
451604.9935,6781788.243,2325.320596,2353.649579,C6
451605.5468,6781788.243,2326.154617,2354.650476,C6
451606.1002,6781788.243,2326.988638,2355.651373,C6
451606.6536,6781788.243,2327.822659,2356.65227,C6
451607.2069,6781788.243,2328.656679,2357.653166,C6
451607.7603,6781788.243,2329.4907,2358.654063,C6
451608.3136,6781788.243,2330.324721,2359.65496,C6
451608.867,6781788.243,2331.158742,2360.655857,C6
451609.4203,6781788.243,2331.992763,2361.656754,C6
451609.9737,6781788.243,2332.826784,2362.657651,C6
451610.5271,6781788.243,2333.660805,2363.658548,C6
451611.0804,6781788.243,2334.494826,2364.659445,C6
451611.6338,6781788.243,2335.328847,2365.660342,C6
451612.1871,6781788.243,2336.162868,2366.661239,C6
451612.7405,6781788.243,2336.996889,2367.662136,C6
451613.2938,6781788.243,2337.830909,2368.663033,C6
451613.8472,6781788.243,2338.66493,2369.66393,C6
451614.4006,6781788.243,2339.498951,2370.664827,C6
451614.9539,6781788.243,2340.332972,2371.665724,C6
451615.5073,6781788.243,2341.166993,2372.666621,C6
451616.0606,6781788.243,2342.001013,2373.667517,C6
451616.614,6781788.243,2342.835034,2374.668414,C6
451617.1673,6781788.243,2343.669055,2375.669311,C6
451617.7207,6781788.243,2344.503076,2376.670208,C6
451618.2741,6781788.243,2345.337097,2377.671105,C6
451618.8274,6781788.243,2346.171118,2378.672002,C6
451619.3808,6781788.243,2347.005139,2379.672899,C6
451619.9341,6781788.243,2347.83916,2380.673796,C6
451620.4875,6781788.243,2348.673181,2381.674693,C6
451621.0408,6781788.243,2349.507202,2382.67559,C6
451621.5942,6781788.243,2350.341223,2383.676487,C6
451622.1476,6781788.243,2351.175244,2384.677384,C6
451622.7009,6781788.243,2352.009264,2385.678281,C6
451623.2543,6781788.243,2352.843285,2386.679178,C6
451623.8076,6781788.243,2353.677306,2387.680075,C6
451624.361,6781788.243,2354.511327,2388.680972,C6
451624.9143,6781788.243,2355.345347,2389.681868,C6
451625.4676,6781788.243,2356.179426,2390.682765,C6
451626.0207,6781788.243,2357.013649,2391.683662,C6
451626.5735,6781788.243,2357.847987,2392.684559,C6
451627.1264,6781788.243,2358.682355,2393.685456,C6
451627.6792,6781788.243,2359.516723,2394.686353,C6
451628.232,6781788.243,2360.351091,2395.68725,C6
451628.7849,6781788.243,2361.185459,2396.688147,C6
451629.3377,6781788.243,2362.019827,2397.689044,C6
451629.8905,6781788.243,2362.854195,2398.689941,C6
451630.4434,6781788.243,2363.688563,2399.690838,C6
451630.9962,6781788.243,2364.522931,2400.691735,C6
451631.549,6781788.243,2365.357298,2401.692632,C6
451632.1019,6781788.243,2366.191666,2402.693529,C6
451632.6547,6781788.243,2367.026034,2403.694426,C6
451633.2075,6781788.243,2367.860401,2404.695322,C6
451633.7604,6781788.243,2368.694769,2405.696219,C6
451634.3132,6781788.243,2369.529137,2406.697116,C6
451634.866,6781788.243,2370.363505,2407.698013,C6
451635.4189,6781788.243,2371.197873,2408.69891,C6
451635.9717,6781788.243,2372.032241,2409.699807,C6
451636.5245,6781788.243,2372.866609,2410.700704,C6
451637.0774,6781788.243,2373.700977,2411.701601,C6
451637.6302,6781788.243,2374.535344,2412.702498,C6
451638.183,6781788.243,2375.369712,2413.703395,C6
451638.7359,6781788.243,2376.20408,2414.704292,C6
451639.2887,6781788.243,2377.038448,2415.705189,C6
451639.8415,6781788.243,2377.872816,2416.706086,C6
451640.3944,6781788.243,2378.707184,2417.706983,C6
451640.9472,6781788.243,2379.541552,2418.70788,C6
451641.5,6781788.243,2380.37592,2419.708777,C6
451642.0529,6781788.243,2381.210287,2420.709673,C6
451642.6057,6781788.243,2382.044655,2421.71057,C6
451643.1585,6781788.243,2382.879023,2422.711467,C6
451643.7114,6781788.243,2383.713391,2423.712364,C6
451644.2642,6781788.243,2384.547758,2424.713261,C6
451644.817,6781788.243,2385.382126,2425.714158,C6
451645.3699,6781788.243,2386.216494,2426.715055,C6
451645.9227,6781788.243,2387.050862,2427.715952,C6
451646.4755,6781788.243,2387.88523,2428.716849,C6
451647.0284,6781788.243,2388.719598,2429.717746,C6
451647.5812,6781788.243,2389.553966,2430.718643,C6
451648.134,6781788.243,2390.388334,2431.71954,C6
451648.6869,6781788.243,2391.222702,2432.720437,C6
451649.2397,6781788.243,2392.05707,2433.721334,C6
451649.7925,6781788.243,2392.891437,2434.722231,C6
451650.3454,6781788.243,2393.725805,2435.723128,C6
451650.8982,6781788.243,2394.560172,2436.724024,C6
451651.451,6781788.243,2395.39454,2437.724921,C6
451652.0039,6781788.243,2396.228908,2438.725818,C6
451652.5567,6781788.243,2397.063276,2439.726715,C6
451653.1096,6781788.243,2397.897644,2440.727612,C6
451653.6624,6781788.243,2398.732012,2441.728509,C6
451654.2152,6781788.243,2399.56638,2442.729406,C6
451654.7681,6781788.243,2400.400748,2443.730303,C6
451655.3209,6781788.243,2401.235116,2444.7312,C6
451655.8737,6781788.243,2402.069483,2445.732097,C6
451656.4266,6781788.243,2402.903851,2446.732994,C6
451656.9794,6781788.243,2403.738219,2447.733891,C6
451657.5322,6781788.243,2404.572587,2448.734788,C6
451658.0851,6781788.243,2405.406955,2449.735685,C6
451658.6379,6781788.243,2406.241323,2450.736582,C6
451659.1907,6781788.243,2407.075691,2451.737479,C6
451659.7436,6781788.243,2407.910058,2452.738375,C6
451660.2964,6781788.243,2408.744426,2453.739272,C6
451660.8492,6781788.243,2409.578794,2454.740169,C6
451661.4021,6781788.243,2410.413162,2455.741066,C6
451661.9549,6781788.243,2411.247529,2456.741963,C6
451662.5077,6781788.243,2412.081897,2457.74286,C6
451663.0606,6781788.243,2412.916265,2458.743757,C6
451663.6134,6781788.243,2413.750633,2459.744654,C6
451664.1662,6781788.243,2414.585001,2460.745551,C6
451664.7191,6781788.243,2415.419369,2461.746448,C6
451665.2719,6781788.243,2416.253737,2462.747345,C6
451665.8247,6781788.243,2417.088105,2463.748242,C6
451666.3776,6781788.243,2417.922473,2464.749139,C6
451666.9304,6781788.243,2418.756841,2465.750036,C6
451667.4832,6781788.243,2419.591208,2466.750933,C6
451668.0361,6781788.243,2420.425576,2467.75183,C6
451668.5889,6781788.243,2421.259943,2468.752726,C6
451669.1417,6781788.243,2422.094311,2469.753623,C6
451669.6946,6781788.243,2422.928679,2470.75452,C6
451670.2474,6781788.243,2423.763047,2471.755417,C6
451670.8002,6781788.243,2424.597415,2472.756314,C6
452126.2771,6784852.467,1791.561657,1792.798289,C7
452126.6153,6784852.467,1792.503025,1793.798594,C7
452126.9547,6784852.467,1793.44402,1794.798898,C7
452127.2956,6784852.467,1794.384412,1795.799202,C7
452127.6374,6784852.467,1795.324528,1796.799507,C7
452127.9791,6784852.467,1796.264644,1797.799812,C7
452128.3209,6784852.467,1797.20476,1798.800117,C7
452128.6626,6784852.467,1798.144875,1799.800421,C7
452129.0044,6784852.467,1799.084991,1800.800726,C7
452129.3461,6784852.467,1800.025107,1801.801031,C7
452129.6879,6784852.467,1800.965223,1802.801336,C7
452130.0296,6784852.467,1801.905338,1803.80164,C7
452130.3714,6784852.467,1802.845454,1804.801945,C7
452130.7139,6784852.467,1803.78528,1805.80225,C7
452131.0583,6784852.467,1804.724419,1806.802553,C7
452131.4041,6784852.467,1805.663058,1807.802858,C7
452131.7502,6784852.467,1806.601591,1808.803163,C7
452132.0963,6784852.467,1807.540123,1809.803467,C7
452132.4423,6784852.467,1808.478656,1810.803772,C7
452132.7884,6784852.467,1809.417189,1811.804077,C7
452133.1345,6784852.467,1810.355722,1812.804382,C7
452133.4806,6784852.467,1811.294254,1813.804686,C7
452133.8266,6784852.467,1812.232787,1814.804991,C7
452134.1727,6784852.467,1813.17132,1815.805296,C7
452134.5193,6784852.467,1814.109678,1816.805601,C7
452134.8677,6784852.467,1815.047322,1817.805902,C7
452135.2186,6784852.467,1815.984071,1818.806207,C7
452135.5704,6784852.467,1816.920457,1819.806511,C7
452135.9223,6784852.467,1817.856844,1820.806816,C7
452136.2741,6784852.467,1818.793231,1821.807121,C7
452136.6259,6784852.467,1819.729618,1822.807426,C7
452136.9778,6784852.467,1820.666005,1823.80773,C7
452137.3296,6784852.467,1821.602392,1824.808035,C7
452137.6814,6784852.467,1822.538779,1825.80834,C7
452138.0333,6784852.467,1823.475166,1826.808645,C7
452138.3851,6784852.467,1824.411552,1827.808949,C7
452138.7382,6784852.467,1825.347478,1828.809254,C7
452139.0938,6784852.467,1826.282446,1829.809558,C7
452139.4507,6784852.467,1827.216885,1830.809863,C7
452139.8078,6784852.467,1828.151292,1831.810168,C7
452140.1649,6784852.467,1829.0857,1832.810473,C7
452140.5222,6784852.467,1830.020014,1833.810778,C7
452140.8807,6784852.467,1830.953854,1834.811081,C7
452141.241,6784852.467,1831.887026,1835.811386,C7
452141.602,6784852.467,1832.819909,1836.81169,C7
452141.963,6784852.467,1833.752792,1837.811995,C7
452142.3241,6784852.467,1834.685676,1838.8123,C7
452142.6857,6784852.467,1835.618325,1839.812605,C7
452143.049,6784852.467,1836.550317,1840.812907,C7
452143.4139,6784852.467,1837.481703,1841.813212,C7
452143.7792,6784852.467,1838.412902,1842.813517,C7
452144.1446,6784852.467,1839.344101,1843.813821,C7
452144.5099,6784852.467,1840.2753,1844.814126,C7
452144.8763,6784852.467,1841.206095,1845.814431,C7
452145.2448,6784852.467,1842.136023,1846.814735,C7
452145.6147,6784852.467,1843.065428,1847.815039,C7
452145.9848,6784852.467,1843.994777,1848.815344,C7
452146.3548,6784852.467,1844.924126,1849.815649,C7
452146.7251,6784852.467,1845.853375,1850.815954,C7
452147.0969,6784852.467,1846.782017,1851.816256,C7
452147.4709,6784852.467,1847.709751,1852.816561,C7
452147.846,6784852.467,1848.637078,1853.816866,C7
452148.221,6784852.467,1849.564405,1854.817171,C7
452148.5961,6784852.467,1850.491731,1855.817476,C7
452148.9719,6784852.467,1851.41877,1856.817781,C7
452149.3497,6784852.467,1852.344965,1857.818081,C7
452149.7296,6784852.467,1853.270353,1858.818386,C7
452150.11,6784852.467,1854.195478,1859.818691,C7
452150.4905,6784852.467,1855.120604,1860.818996,C7
452150.8709,6784852.467,1856.04573,1861.819301,C7
452151.2526,6784852.467,1856.970345,1862.819606,C7
452151.637,6784852.467,1857.893849,1863.819908,C7
452152.023,6784852.467,1858.816672,1864.820213,C7
452152.4092,6784852.467,1859.739411,1865.820518,C7
452152.7955,6784852.467,1860.662151,1866.820823,C7
452153.182,6784852.467,1861.584762,1867.821127,C7
452153.5703,6784852.467,1862.506602,1868.821429,C7
452153.9614,6784852.467,1863.427281,1869.821734,C7
452154.3538,6784852.467,1864.34744,1870.822039,C7
452154.7461,6784852.467,1865.2676,1871.822344,C7
452155.1384,6784852.467,1866.187758,1872.822648,C7
452155.5316,6784852.467,1867.107543,1873.822953,C7
452155.9273,6784852.467,1868.026255,1874.823253,C7
452156.3253,6784852.467,1868.943953,1875.823557,C7
452156.7241,6784852.467,1869.861331,1876.823862,C7
452157.1229,6784852.467,1870.778709,1877.824167,C7
452157.5217,6784852.467,1871.696087,1878.824472,C7
452157.922,6784852.467,1872.612804,1879.824777,C7
452158.3255,6784852.467,1873.528105,1880.825079,C7
452158.7309,6784852.467,1874.442576,1881.825384,C7
452159.1365,6784852.467,1875.356963,1882.825689,C7
452159.5421,6784852.467,1876.271351,1883.825994,C7
452159.9481,6784852.467,1877.185544,1884.826299,C7
452160.3564,6784852.467,1878.098738,1885.826598,C7
452160.7678,6784852.467,1879.010527,1886.826903,C7
452161.1805,6784852.467,1879.921706,1887.827208,C7
452161.5933,6784852.467,1880.832885,1888.827513,C7
452162.006,6784852.467,1881.744064,1889.827818,C7
452162.4199,6784852.467,1882.654729,1890.828123,C7
452162.8368,6784852.467,1883.564011,1891.82842,C7
452163.2563,6784852.467,1884.472097,1892.828725,C7
452163.6766,6784852.467,1885.379841,1893.82903,C7
452164.0968,6784852.467,1886.287583,1894.829334,C7
452164.5171,6784852.467,1887.195326,1895.829639,C7
452164.9392,6784852.467,1888.102187,1896.829945,C7
452165.3652,6784852.467,1889.007239,1897.830249,C7
452165.7933,6784852.467,1889.911339,1898.830554,C7
452166.2214,6784852.467,1890.815409,1899.830858,C7
452166.6494,6784852.467,1891.71948,1900.831163,C7
452167.0782,6784852.467,1892.623223,1901.831468,C7
452167.5098,6784852.467,1893.525653,1902.831765,C7
452167.9447,6784852.467,1894.426458,1903.83207,C7
452168.381,6784852.467,1895.326609,1904.832374,C7
452168.8172,6784852.467,1896.226762,1905.832679,C7
452169.2535,6784852.467,1897.126914,1906.832984,C7
452169.6913,6784852.467,1898.026328,1907.833289,C7
452170.1327,6784852.467,1898.923951,1908.833586,C7
452170.5769,6784852.467,1899.82023,1909.83389,C7
452171.0217,6784852.467,1900.716207,1910.834195,C7
452171.4665,6784852.467,1901.612185,1911.8345,C7
452171.9115,6784852.467,1902.508061,1912.834805,C7
452172.3589,6784852.467,1903.40273,1913.835106,C7
452172.8105,6784852.467,1904.295282,1914.835412,C7
452173.2641,6784852.467,1905.186818,1915.835717,C7
452173.7177,6784852.467,1906.078354,1916.836022,C7
452174.1714,6784852.467,1906.969889,1917.836326,C7
452174.6261,6784852.467,1907.86087,1918.836631,C7
452175.0842,6784852.467,1908.750107,1919.836924,C7
452175.5457,6784852.467,1909.637549,1920.837229,C7
452176.0085,6784852.467,1910.524367,1921.837534,C7
452176.4713,6784852.467,1911.411184,1922.837838,C7
452176.9341,6784852.467,1912.298002,1923.838143,C7
452177.3989,6784852.467,1913.18375,1924.838449,C7
452177.8681,6784852.467,1914.067165,1925.838748,C7
452178.34,6784852.467,1914.949152,1926.839053,C7
452178.8123,6784852.467,1915.830964,1927.839358,C7
452179.2845,6784852.467,1916.712776,1928.839662,C7
452179.7574,6784852.467,1917.594257,1929.839967,C7
452180.2333,6784852.467,1918.474078,1930.840262,C7
452180.7135,6784852.467,1919.351587,1931.840567,C7
452181.1955,6784852.467,1920.228096,1932.840872,C7
452181.6776,6784852.467,1921.104605,1933.841177,C7
452182.1596,6784852.467,1921.981113,1934.841481,C7
452182.6432,6784852.467,1922.856725,1935.841787,C7
452183.131,6784852.467,1923.730023,1936.842078,C7
452183.6222,6784852.467,1924.601422,1937.842382,C7
452184.1143,6784852.467,1925.472319,1938.842687,C7
452184.6064,6784852.467,1926.343216,1939.842992,C7
452185.0986,6784852.467,1927.214055,1940.843297,C7
452185.5934,6784852.467,1928.08336,1941.8436,C7
452186.0934,6784852.467,1928.949761,1942.843906,C7
452186.5958,6784852.467,1929.814727,1943.844211,C7
452187.0983,6784852.467,1930.679694,1944.844516,C7
452187.6007,6784852.467,1931.54466,1945.844821,C7
452188.1043,6784852.467,1932.40895,1946.845126,C7
452188.6117,6784852.467,1933.270986,1947.845413,C7
452189.1233,6784852.467,1934.130583,1948.845719,C7
