depth,poro,perm,well
2397.2556,0.168025,188.69606,B8
2397.7556,0.180353,505.94092,B8
2398.2556,0.180845,537.91974,B8
2398.7556,0.180268,297.22839,B8
2399.2556,0.188914,150.51993,B8
2399.7556,0.196913,93.644455,B8
2400.2556,0.194833,82.06797,B8
2400.7556,0.188097,113.79029,B8
2401.2556,0.18189,111.69039,B8
2401.7556,0.174743,77.261696,B8
2402.2556,0.16525,63.092651,B8
2402.7556,0.15945,68.288673,B8
2403.2556,0.163116,82.051292,B8
2403.7556,0.169184,104.00224,B8
2404.2556,0.1709,133.20177,B8
2404.7556,0.171079,169.32982,B8
2405.2556,0.172412,188.95789,B8
2405.7556,0.173569,192.8145,B8
2406.2556,0.173281,191.57233,B8
2406.7556,0.169039,185.4565,B8
2407.2556,0.158449,150.84618,B8
2407.7556,0.154345,88.999557,B8
2408.2556,0.168993,52.574886,B8
2408.7556,0.184092,40.449646,B8
2409.2556,0.182153,71.660179,B8
2409.7556,0.171445,144.29298,B8
2410.2556,0.15987,153.49014,B8
2410.7556,0.150484,102.0527,B8
2411.2556,0.146207,94.448425,B8
2411.7556,0.147309,128.74187,B8
2412.2556,0.154051,112.3931,B8
2412.7556,0.164292,47.638252,B8
2413.2556,0.175989,73.742142,B8
2413.7556,0.1863,186.69289,B8
2414.2556,0.192505,200.81061,B8
2414.7556,0.185597,120.45932,B8
2415.2556,0.156965,76.308815,B8
2415.7556,0.132907,66.760643,B8
2416.2556,0.138557,65.954933,B8
2416.7556,0.159691,73.505669,B8
2417.2556,0.182714,97.282944,B8
2417.7556,0.191851,136.57027,B8
2418.2556,0.172021,133.38269,B8
2418.7556,0.146815,89.595688,B8
2419.2556,0.138779,67.108284,B8
2419.7556,0.141785,64.980011,B8
2420.2556,0.149976,69.975754,B8
2420.7556,0.15512,81.780952,B8
2421.2556,0.149349,93.950348,B8
2421.7556,0.145087,106.46786,B8
2422.2556,0.154209,98.296425,B8
2422.7556,0.169663,70.349556,B8
2423.2556,0.18471,70.349098,B8
2423.7556,0.193294,97.061058,B8
2424.2556,0.189625,109.35042,B8
2424.7556,0.186177,107.85402,B8
2425.2556,0.194871,149.75444,B8
2425.7556,0.196362,233.1355,B8
2426.2556,0.172162,208.42363,B8
2426.7556,0.14566,80.391685,B8
2427.2556,0.139217,28.983648,B8
2427.7556,0.137141,50.816174,B8
2428.2556,0.124427,52.274303,B8
2428.7556,0.114101,34.257675,B8
2429.2556,0.118614,69.154907,B8
2429.7556,0.132514,154.62956,B8
2430.2556,0.150595,159.40346,B8
2430.7556,0.165375,87.039925,B8
2431.2556,0.169704,53.124451,B8
2431.7556,0.172105,55.959358,B8
2432.2556,0.180723,84.558372,B8
2432.7556,0.185894,137.78387,B8
2433.2556,0.178383,191.55106,B8
2433.7556,0.174457,245.83598,B8
2434.2556,0.18967,227.48306,B8
2434.7556,0.199306,139.6996,B8
2435.2556,0.179739,88.475182,B8
2435.7556,0.157234,72.195534,B8
2436.2556,0.156894,77.46434,B8
2436.7556,0.164409,103.33013,B8
2437.2556,0.166099,107.3022,B8
2437.7556,0.16125,90.347275,B8
2438.2556,0.149179,80.414978,B8
2438.7556,0.144056,77.195229,B8
2439.2556,0.159421,79.16671,B8
2439.7556,0.176679,86.100197,B8
2440.2556,0.178059,95.650635,B8
2440.7556,0.171481,107.70246,B8
2441.2556,0.164514,109.27071,B8
2441.7556,0.156747,100.81829,B8
2442.2556,0.147785,83.297684,B8
2442.7556,0.143942,57.109291,B8
2443.2556,0.151253,48.224754,B8
2443.7556,0.163752,55.88002,B8
2444.2556,0.17574,58.800613,B8
2444.7556,0.179516,57.195595,B8
2445.2556,0.16772,69.325302,B8
2445.7556,0.159214,94.583282,B8
2446.2556,0.172028,95.37841,B8
2446.7556,0.188528,72.79084,B8
2447.2556,0.191857,77.259193,B8
2447.7556,0.19325,107.5888,B8
2448.2556,0.203446,143.63791,B8
2448.7556,0.206955,185.15398,B8
2449.2556,0.188973,184.52135,B8
2449.7556,0.167352,143.60109,B8
2450.2556,0.159156,109.88122,B8
2450.7556,0.162365,83.043816,B8
2451.2556,0.175045,168.80659,B8
2451.7556,0.185954,362.19766,B8
2452.2556,0.184343,390.48096,B8
2452.7556,0.178754,260.94681,B8
2453.2556,0.177349,165.34776,B8
2453.7556,0.179529,102.18543,B8
2454.2556,0.184721,78.011452,B8
2454.7556,0.188346,91.104317,B8
2455.2556,0.186028,100.11175,B8
2455.7556,0.182175,105.21416,B8
2456.2556,0.181002,94.240005,B8
2456.7556,0.180988,67.899162,B8
2457.2556,0.180678,160.32268,B8
2457.7556,0.175917,366.26651,B8
2458.2556,0.162733,357.83215,B8
2458.7556,0.154666,144.48553,B8
2459.2556,0.164656,49.586975,B8
2459.7556,0.179578,67.906387,B8
2460.2556,0.186887,65.4851,B8
2460.7556,0.186179,43.238934,B8
2461.2556,0.177069,39.64267,B8
2461.7556,0.168152,53.872822,B8
2462.2556,0.167639,51.393616,B8
2462.7556,0.166638,32.94286,B8
2463.2556,0.156652,33.254463,B8
2463.7556,0.14992,51.499985,B8
2464.2556,0.158142,89.173378,B8
2464.7556,0.171566,145.41679,B8
2465.2556,0.180867,165.37624,B8
2465.7556,0.187087,150.65379,B8
2466.2556,0.191224,154.58398,B8
2466.7556,0.192858,176.34319,B8
2467.2556,0.191587,178.81522,B8
2467.7556,0.186307,162.85172,B8
2468.2556,0.175962,129.94295,B8
2468.7556,0.164763,80.837128,B8
2469.2556,0.156735,76.933556,B8
2469.7556,0.155398,116.23632,B8
2470.2556,0.164123,131.66418,B8
2470.7556,-999.25,124.27139,B8
2471.2556,-999.25,-999.25,B8
2471.7556,-999.25,-999.25,B8
2472.2556,-999.25,-999.25,B8
1731.9171,-999.25,-999.25,B9
1732.4171,-999.25,-999.25,B9
1732.9171,-999.25,-999.25,B9
1733.4171,0.219602,267.77145,B9
1733.9171,0.215734,361.65585,B9
1734.4171,0.210919,275.2915,B9
1734.9171,0.212229,153.1032,B9
1735.4171,0.221071,193.95752,B9
1735.9171,0.223729,267.21619,B9
1736.4171,0.217476,208.36569,B9
1736.9171,0.213548,123.25881,B9
1737.4171,0.214178,84.916931,B9
1737.9171,0.217087,55.869488,B9
1738.4171,0.221824,62.677765,B9
1738.9171,0.224038,76.612274,B9
1739.4171,0.222865,107.33282,B9
1739.9171,0.220948,141.38956,B9
1740.4171,0.218811,139.94067,B9
1740.9171,0.217664,131.43517,B9
1741.4171,0.217744,124.90581,B9
1741.9171,0.219656,118.76921,B9
1742.4171,0.223518,148.61234,B9
1742.9171,0.224079,185.60632,B9
1743.4171,0.220299,135.46379,B9
1743.9171,0.217909,68.003067,B9
1744.4171,0.218051,106.14894,B9
1744.9171,0.21596,165.28387,B9
1745.4171,0.210688,123.31291,B9
1745.9171,0.210592,61.247395,B9
1746.4171,0.217334,65.187592,B9
1746.9171,0.223901,82.246254,B9
1747.4171,0.224444,155.29218,B9
1747.9171,0.225332,239.46542,B9
1748.4171,0.228007,212.19447,B9
1748.9171,0.226917,162.77426,B9
1749.4171,0.225413,240.48637,B9
1749.9171,0.226139,343.46573,B9
1750.4171,0.220506,354.08746,B9
1750.9171,0.218794,346.35336,B9
1751.4171,0.223399,273.12039,B9
1751.9171,0.223736,186.86969,B9
1752.4171,0.226639,153.30853,B9
1752.9171,0.226061,130.21931,B9
1753.4171,0.220448,104.6001,B9
1753.9171,0.217083,78.478065,B9
1754.4171,0.217414,127.07338,B9
1754.9171,0.22102,190.5186,B9
1755.4171,0.233918,196.25864,B9
1755.9171,0.237966,190.52991,B9
1756.4171,0.229318,151.00674,B9
1756.9171,0.225917,104.76704,B9
1757.4171,0.225229,112.9372,B9
1757.9171,0.2237,131.92117,B9
1758.4171,0.220865,111.98062,B9
1758.9171,0.214986,84.303894,B9
1759.4171,0.205719,71.674446,B9
1759.9171,0.206249,62.035603,B9
1760.4171,0.219194,126.38576,B9
1760.9171,0.226775,205.44107,B9
1761.4171,0.225459,168.96307,B9
1761.9171,0.223507,109.52312,B9
1762.4171,0.222563,127.65036,B9
1762.9171,0.21924,161.19388,B9
1763.4171,0.212864,139.0078,B9
1763.9171,0.210091,105.74561,B9
1764.4171,0.212243,107.10107,B9
1764.9171,0.213222,115.3367,B9
1765.4171,0.211815,84.157127,B9
1765.9171,0.212384,45.143875,B9
1766.4171,0.215796,62.139362,B9
1766.9171,0.218168,90.266441,B9
1767.4171,0.218731,109.59211,B9
1767.9171,0.218463,127.16853,B9
1768.4171,0.217559,166.52399,B9
1768.9171,0.215496,210.20798,B9
1769.4171,0.212167,137.84761,B9
1769.9171,0.212259,42.423714,B9
1770.4171,0.216703,53.375916,B9
1770.9171,0.218184,85.4701,B9
1771.4171,0.215244,197.43127,B9
1771.9171,0.213134,325.26581,B9
1772.4171,0.212897,230.81569,B9
1772.9171,0.216711,92.18705,B9
1773.4171,0.205016,94.017929,B9
1773.9171,0.209931,123.76479,B9
1774.4171,0.228365,188.64084,B9
1774.9171,0.223475,260.49875,B9
1775.4171,0.21599,197.88138,B9
1775.9171,0.208968,108.53735,B9
1776.4171,0.204539,87.42028,B9
1776.9171,0.206555,79.863144,B9
1777.4171,0.215676,68.376686,B9
1777.9171,0.220263,56.109283,B9
1778.4171,0.218002,69.045425,B9
1778.9171,0.219012,86.990707,B9
1779.4171,0.222096,98.586349,B9
1779.9171,0.220904,108.92001,B9
1780.4171,0.214302,74.134834,B9
1780.9171,0.208959,30.382387,B9
1781.4171,0.209412,65.517357,B9
1781.9171,0.213505,116.33101,B9
1782.4171,0.220685,131.44559,B9
1782.9171,0.222232,139.46507,B9
1783.4171,0.216413,269.74924,B9
1783.9171,0.213631,424.33316,B9
1784.4171,0.215953,300.01221,B9
1784.9171,0.217777,120.25958,B9
1785.4171,0.217989,114.0916,B9
1785.9171,0.21827,142.42316,B9
1786.4171,0.218954,143.17513,B9
1786.9171,0.219196,138.44571,B9
1787.4171,0.218828,102.50108,B9
1787.9171,0.220068,60.352505,B9
1788.4171,0.223358,183.8334,B9
1788.9171,0.22237,340.23276,B9
1789.4171,0.215846,263.52869,B9
1789.9171,0.211367,140.49583,B9
1790.4171,0.210442,117.4067,B9
1790.9171,0.214254,114.18113,B9
1791.4171,0.223038,124.89141,B9
1791.9171,0.241368,138.3714,B9
1792.4171,0.241243,136.5699,B9
1792.9171,0.216038,131.73125,B9
1793.4171,0.21445,139.28505,B9
1793.9171,0.223106,149.3018,B9
1794.4171,0.217454,123.32824,B9
1794.9171,0.213832,90.201668,B9
1795.4171,0.216271,100.9006,B9
1795.9171,0.218842,120.30974,B9
1796.4171,0.220365,95.443001,B9
1796.9171,0.219634,61.776535,B9
1797.4171,0.216409,67.685669,B9
1797.9171,0.217592,81.460358,B9
1798.4171,0.224556,186.01868,B9
1798.9171,0.228007,308.62003,B9
1799.4171,0.226102,248.09079,B9
1799.9171,0.218053,151.16478,B9
1800.4171,0.238085,288.33438,B9
1800.9171,0.237289,472.02994,B9
1801.4171,0.218582,428.59702,B9
1801.9171,0.227886,340.02283,B9
1802.4171,0.224878,207.94777,B9
1802.9171,0.222697,67.227036,B9
1803.4171,0.226405,150.16383,B9
1803.9171,0.223717,277.552,B9
1804.4171,0.21217,191.82916,B9
1804.9171,0.208793,63.751053,B9
1805.4171,0.216973,66.616371,B9
1805.9171,0.219915,95.506371,B9
1806.4171,0.214281,99.557816,B9
1806.9171,0.212906,98.672653,B9
1807.4171,0.218341,135.28661,B9
1807.9171,0.22136,179.35344,B9
1808.4171,0.220133,147.65804,B9
1808.9171,0.218848,100.90506,B9
1809.4171,0.218338,76.130791,B9
1809.9171,0.219887,55.724743,B9
1810.4171,0.223747,168.3596,B9
1810.9171,0.225116,307.43604,B9
1811.4171,0.223037,250.96997,B9
1811.9171,0.218813,155.6403,B9
1812.4171,0.212702,121.8207,B9
1812.9171,0.212615,100.22608,B9
1813.4171,0.220129,99.617104,B9
1813.9171,0.222963,103.17897,B9
1814.4171,0.218679,80.69735,B9
1814.9171,0.216452,53.039654,B9
1815.4171,0.218109,62.272995,B9
1815.9171,0.221973,78.838341,B9
1816.4171,0.209827,113.45142,B9
1816.9171,0.207481,151.65144,B9
1817.4171,0.220772,138.67381,B9
1817.9171,0.221436,115.52476,B9
1818.4171,0.22174,116.17334,B9
1818.9171,0.219792,121.55164,B9
1819.4171,0.21451,87.155144,B9
1819.9171,0.212896,44.853497,B9
1820.4171,0.216342,34.804256,B9
1820.9171,0.216397,31.165104,B9
1821.4171,0.21138,44.100777,B9
1821.9171,0.211148,60.330658,B9
1822.4171,0.217659,67.976013,B9
1822.9171,0.221206,73.915215,B9
1823.4171,0.21986,100.08341,B9
1823.9171,0.218194,130.27208,B9
1824.4171,0.217117,103.55959,B9
1824.9171,0.217346,65.538147,B9
1825.4171,0.219021,81.989487,B9
1825.9171,0.221666,109.26717,B9
1826.4171,0.225186,125.45498,B9
1826.9171,0.231084,139.43872,B9
1827.4171,0.224368,174.0843,B9
1827.9171,0.221626,212.8364,B9
1828.4171,0.232965,171.31474,B9
1828.9171,0.248066,113.83889,B9
1829.4171,0.259453,151.92197,B9
1829.9171,0.246758,208.99715,B9
1830.4171,0.227854,178.49957,B9
1830.9171,0.219936,130.59714,B9
1831.4171,0.21811,125.46666,B9
1831.9171,0.216974,128.83701,B9
1832.4171,0.215751,280.64169,B9
1832.9171,0.220591,461.94736,B9
1833.4171,0.226548,390.82211,B9
1833.9171,0.227899,269.52679,B9
1834.4171,0.223751,176.17769,B9
1834.9171,0.221307,88.382851,B9
1835.4171,0.220458,89.335052,B9
1835.9171,0.208963,107.92551,B9
1836.4171,0.217247,145.93565,B9
1836.9171,0.224143,187.80544,B9
1837.4171,0.224616,324.97052,B9
1837.9171,0.253333,481.07529,B9
1838.4171,0.265676,527.789,B9
1838.9171,0.259539,552.76147,B9
1839.4171,0.257848,518.95636,B9
1839.9171,0.246548,473.4693,B9
1840.4171,0.239012,420.17307,B9
1840.9171,0.232959,365.32477,B9
1841.4171,0.244239,285.9234,B9
1841.9171,0.251142,201.64218,B9
1842.4171,0.246827,288.24295,B9
1842.9171,0.250741,408.80612,B9
1843.4171,0.247589,408.36484,B9
1843.9171,0.241375,383.87421,B9
1844.4171,0.241162,471.39886,B9
1844.9171,0.249166,581.18634,B9
1845.4171,0.254387,414.23611,B9
1845.9171,0.242347,192.28494,B9
1846.4171,0.234272,299.74161,B9
1846.9171,0.249145,472.66727,B9
1847.4171,0.257587,344.10681,B9
1847.9171,0.261284,155.62672,B9
1848.4171,0.266778,223.18677,B9
1848.9171,0.267929,341.63416,B9
1849.4171,0.263891,385.95251,B9
1849.9171,0.25647,415.5379,B9
1850.4171,0.260461,338.52701,B9
1850.9171,0.245484,240.33037,B9
1851.4171,0.247794,204.71349,B9
1851.9171,0.271773,181.53416,B9
1852.4171,0.260125,246.76534,B9
1852.9171,0.234693,329.56781,B9
1853.4171,0.218201,353.87643,B9
1853.9171,0.213997,366.55957,B9
1854.4171,0.229052,309.89172,B9
1854.9171,0.246298,239.44055,B9
1855.4171,0.259683,204.80223,B9
1855.9171,0.272424,177.28162,B9
1856.4171,0.265138,452.54803,B9
1856.9171,0.248278,787.99261,B9
1857.4171,0.248178,626.29987,B9
1857.9171,0.256067,365.80237,B9
1858.4171,0.255293,574.84137,B9
1858.9171,0.255288,877.19952,B9
1859.4171,0.239274,577.6402,B9
1859.9171,0.224591,158.45125,B9
1860.4171,0.222148,96.605148,B9
1860.9171,0.219358,105.78007,B9
1861.4171,0.213452,78.857048,B9
1861.9171,0.212694,44.759644,B9
1862.4171,0.218727,88.092651,B9
1862.9171,0.22268,146.81477,B9
1863.4171,0.22279,128.01941,B9
1863.9171,0.222499,93.817635,B9
1864.4171,0.222492,73.880409,B9
1864.9171,0.223542,56.778229,B9
1865.4171,0.2258,80.446327,B9
1865.9171,0.226,112.21742,B9
1866.4171,0.22349,81.451904,B9
1866.9171,0.221665,38.257397,B9
1867.4171,0.221199,68.369949,B9
1867.9171,0.220118,113.05209,B9
1868.4171,0.218027,104.99656,B9
1868.9171,0.217378,86.459557,B9
1869.4171,0.218654,81.301651,B9
1869.9171,0.221529,78.802811,B9
1870.4171,0.225942,83.470634,B9
1870.9171,0.228162,89.56282,B9
1871.4171,0.227449,114.92176,B9
1871.9171,0.225844,144.10992,B9
1872.4171,0.223753,112.36543,B9
1872.9171,0.223672,68.510727,B9
1873.4171,0.226093,69.01265,B9
1873.9171,0.225843,78.330338,B9
1874.4171,0.221894,67.830223,B9
1874.9171,0.218594,53.391365,B9
1875.4171,0.212635,55.405243,B9
1875.9171,0.206806,60.68906,B9
1876.4171,0.205998,67.645813,B9
1876.9171,0.20746,74.935059,B9
1877.4171,0.210485,60.763084,B9
1877.9171,0.213291,42.325745,B9
1878.4171,0.215527,64.334373,B9
1878.9171,0.215344,94.381531,B9
1879.4171,0.212376,103.38265,B9
1879.9171,0.209168,108.20093,B9
1880.4171,0.206225,85.555832,B9
1880.9171,0.202431,57.452469,B9
1881.4171,0.197561,47.040813,B9
1881.9171,0.193373,40.145344,B9
1882.4171,0.190214,31.505699,B9
1882.9171,0.187844,22.519405,B9
1883.4171,0.186215,24.396627,B9
1883.9171,0.186025,28.432945,B9
1884.4171,0.187413,28.003605,B9
1884.9171,0.188206,26.686722,B9
1885.4171,0.187972,38.316933,B9
1885.9171,0.188098,52.520344,B9
1886.4171,0.18886,51.952396,B9
1886.9171,0.189974,48.448677,B9
1887.4171,0.191383,38.636211,B9
1887.9171,0.19277,27.569899,B9
1888.4171,0.19407,35.96328,B9
1888.9171,0.194372,48.224232,B9
1889.4171,0.193493,41.634995,B9
1889.9171,0.193095,31.299332,B9
1890.4171,0.193508,30.071207,B9
1890.9171,0.192771,30.653183,B9
1891.4171,0.190497,27.456348,B9
1891.9171,0.189046,23.508484,B9
1892.4171,0.188888,20.915613,B9
1892.9171,0.189543,18.592043,B9
1893.4171,0.190915,20.685949,B9
1893.9171,0.192023,23.657822,B9
1894.4171,0.192673,23.616776,B9
1894.9171,0.191811,22.976919,B9
1895.4171,0.189229,29.281181,B9
1895.9171,0.18791,36.965572,B9
1896.4171,0.188446,40.07719,B9
1896.9171,0.188774,42.279984,B9
1897.4171,0.188485,38.573559,B9
1897.9171,0.189357,33.692692,B9
1898.4171,0.191744,36.111145,B9
1898.9171,0.192033,39.98032,B9
1899.4171,0.189504,33.505032,B9
1899.9171,0.188564,24.973801,B9
1900.4171,0.190089,25.917547,B9
1900.9171,0.191656,28.744425,B9
1901.4171,0.192783,31.017668,B9
1901.9171,0.193529,33.180878,B9
1902.4171,0.193908,46.431129,B9
1902.9171,0.194292,61.884907,B9
1903.4171,0.194755,63.70306,B9
1903.9171,0.193049,62.811165,B9
1904.4171,0.188727,46.351246,B9
1904.9171,0.18647,26.797218,B9
1905.4171,0.187208,26.655973,B9
1905.9171,0.187903,30.372972,B9
1906.4171,0.187952,25.09178,B9
1906.9171,0.188196,18.022221,B9
1907.4171,0.188802,21.113998,B9
1907.9171,0.190494,26.225319,B9
1908.4171,0.193412,28.896133,B9
1908.9171,0.194676,31.081903,B9
1909.4171,0.193715,37.329636,B9
1909.9171,0.190891,44.384674,B9
1910.4171,0.18628,43.073502,B9
1910.9171,0.184561,40.099567,B9
1911.4171,0.186664,38.442783,B9
1911.9171,0.187629,37.047787,B9
1912.4171,0.186471,32.648758,B9
1912.9171,0.185481,27.652683,B9
1913.4171,0.185114,21.827089,B9
1913.9171,0.184613,15.83663,B9
1914.4171,0.183828,15.252336,B9
1914.9171,0.193123,15.742504,B9
1915.4171,0.226499,94.721718,B9
1915.9171,0.233869,189.30045,B9
1916.4171,0.216907,271.30179,B9
1916.9171,0.214221,350.80341,B9
1917.4171,0.208963,240.44612,B9
1917.9171,0.210208,92.354813,B9
1918.4171,0.224704,83.239136,B9
1918.9171,0.227962,101.74453,B9
1919.4171,0.216976,92.406677,B9
1919.9171,0.210469,77.535049,B9
1920.4171,0.227366,241.58301,B9
1920.9171,0.224087,441.19083,B9
1921.4171,0.194549,355.48557,B9
1921.9171,0.214341,213.075,B9
1922.4171,0.23322,171.36337,B9
1922.9171,0.221746,149.66544,B9
1923.4171,0.217302,129.23112,B9
1923.9171,0.217806,109.04798,B9
1924.4171,0.213475,151.84665,B9
1924.9171,0.205627,207.1628,B9
1925.4171,0.208998,166.44043,B9
1925.9171,0.215508,106.63063,B9
1926.4171,0.216597,102.35681,B9
1926.9171,0.217579,109.12061,B9
1927.4171,0.219458,165.52083,B9
1927.9171,0.23535,231.78615,B9
1928.4171,0.241986,267.68445,B9
1928.9171,0.237095,297.54736,B9
1929.4171,0.22594,315.19989,B9
1929.9171,0.218289,330.42566,B9
1930.4171,0.235935,360.57718,B9
1930.9171,0.23756,393.69519,B9
1931.4171,0.226962,300.74957,B9
1931.9171,0.230429,182.74916,B9
1932.4171,0.230097,249.37167,B9
1932.9171,0.215617,352.68756,B9
1933.4171,0.210959,257.13126,B9
1933.9171,0.238345,122.04962,B9
1934.4171,0.247609,110.87118,B9
1934.9171,0.238936,124.31822,B9
1935.4171,0.233935,97.076073,B9
1935.9171,0.223981,61.747051,B9
1936.4171,0.232723,106.08457,B9
1936.9171,0.238342,166.25562,B9
1937.4171,0.22579,201.55602,B9
1937.9171,0.223589,231.91344,B9
1938.4171,0.220846,338.76886,B9
1938.9171,0.229177,460.82809,B9
1939.4171,0.234367,327.28436,B9
1939.9171,0.213535,142.94016,B9
1940.4171,0.205476,130.32169,B9
1940.9171,0.210537,151.8333,B9
1941.4171,0.215867,155.13028,B9
1941.9171,0.213152,154.80716,B9
1942.4171,0.224384,135.32639,B9
1942.9171,0.216174,112.03809,B9
1943.4171,0.20251,102.03398,B9
1943.9171,0.212871,94.670067,B9
1944.4171,0.21404,107.55882,B9
1944.9171,0.215425,124.47275,B9
1945.4171,0.210782,156.52751,B9
1945.9171,0.208811,191.59149,B9
1946.4171,0.21162,193.16037,B9
1946.9171,0.211602,188.07219,B9
1947.4171,0.216716,237.6284,B9
1947.9171,0.219708,298.04504,B9
1948.4171,0.218764,225.18085,B9
1948.9171,0.216674,125.82741,B9
1949.4171,0.214144,232.29002,B9
1949.9171,0.214458,379.65808,B9
1950.4171,0.225474,270.09451,B9
1950.9171,0.190363,109.46639,B9
1951.4171,0.135084,113.35964,B9
1951.9171,0.124879,149.9511,B9
1952.4171,0.12648,131.59862,B9
1952.9171,0.128254,102.32616,B9
1953.4171,0.1233,101.29219,B9
1953.9171,0.12248,105.87054,B9
1954.4171,0.128204,110.28502,B9
1954.9171,0.129104,114.66696,B9
1955.4171,0.129274,158.99481,B9
1955.9171,0.129324,211.26183,B9
1956.4171,0.129121,171.47926,B9
1956.9171,0.122513,113.40208,B9
1957.4171,0.12971,181.87326,B9
1957.9171,0.138248,275.49561,B9
1958.4171,0.12938,222.17278,B9
1958.9171,0.124391,139.64494,B9
1959.4171,0.12211,103.11085,B9
1959.9171,0.122785,75.717918,B9
1960.4171,0.126707,84.793312,B9
1960.9171,0.128781,101.11671,B9
1961.4171,0.127999,110.34824,B9
1961.9171,0.1191,118.17028,B9
1962.4171,0.130002,145.24156,B9
1962.9171,0.123731,176.13858,B9
1963.4171,0.110504,169.99156,B9
1963.9171,0.125722,156.48212,B9
1964.4171,0.128009,173.29285,B9
1964.9171,0.126992,196.12962,B9
1965.4171,0.126468,174.20444,B9
1965.9171,0.135664,143.3829,B9
1966.4171,0.139388,212.7226,B9
1966.9171,0.138925,301.96909,B9
1967.4171,0.133087,219.33653,B9
1967.9171,0.144794,102.54344,B9
1968.4171,0.176143,235.33414,B9
1968.9171,0.1787,417.72897,B9
1969.4171,0.141143,351.32446,B9
1969.9171,0.120317,235.47169,B9
1970.4171,0.128253,180.99948,B9
1970.9171,0.135154,138.72647,B9
1971.4171,0.140555,306.84869,B9
1971.9171,0.125842,516.78644,B9
1972.4171,0.103907,334.05902,B9
1972.9171,0.088585,73.29039,B9
1973.4171,0.082491,20.718212,B9
1973.9171,0.080724,9.524572,B9
1974.4171,0.082292,11.65758,B9
1974.9171,0.082741,16.439226,B9
1975.4171,0.081186,22.857273,B9
1975.9171,0.080487,29.600554,B9
1976.4171,0.081213,22.888775,B9
1976.9171,0.082815,13.502838,B9
1977.4171,0.085185,10.816315,B9
1977.9171,0.084971,9.461285,B9
1978.4171,0.081508,8.025892,B9
1978.9171,0.077824,6.574528,B9
1979.4171,0.074522,6.841434,B9
1979.9171,0.074071,7.449842,B9
1980.4171,0.076963,9.230133,B9
1980.9171,0.076823,11.243332,B9
1981.4171,0.072388,9.354251,B9
1981.9171,0.073579,6.689602,B9
1982.4171,0.082371,8.486591,B9
1982.9171,0.087576,11.17032,B9
1983.4171,0.086971,17.951178,B9
1983.9171,0.086637,25.546329,B9
1984.4171,0.087782,22.721079,B9
1984.9171,0.085507,17.824799,B9
1985.4171,0.078839,14.681149,B9
1985.9171,0.075144,11.885831,B9
1986.4171,0.075886,10.117472,B9
1986.9171,0.078121,8.553218,B9
1987.4171,0.081267,15.980092,B9
1987.9171,0.080051,25.19393,B9
1988.4171,0.073427,24.014505,B9
1988.9171,0.072765,20.769449,B9
1989.4171,0.080328,18.928064,B9
1989.9171,0.08611,17.365656,B9
1990.4171,0.088123,20.810324,B9
1990.9171,0.087055,25.250135,B9
1991.4171,0.083043,18.475214,B9
1991.9171,0.079087,9.471391,B9
1992.4171,0.075783,7.052378,B9
1992.9171,0.07486,5.94208,B9
1993.4171,0.076663,9.151933,B9
1993.9171,0.077037,13.220405,B9
1994.4171,0.075159,11.404547,B9
1994.9171,0.076536,8.419192,B9
1995.4171,0.082263,10.083536,B9
1995.9171,0.085182,12.671996,B9
1996.4171,0.08387,19.084509,B9
1996.9171,0.081953,26.257042,B9
1997.4171,0.080151,19.131174,B9
1997.9171,0.077626,9.163537,B9
1998.4171,0.074211,8.722948,B9
1998.9171,0.071891,10.175836,B9
1999.4171,0.071062,11.933952,B9
1999.9171,0.072921,13.75273,B9
2000.4171,0.077704,12.094075,B9
2000.9171,0.080639,9.744288,B9
2001.4171,0.080779,10.564735,B9
2001.9171,0.082024,12.015256,B9
2002.4171,0.085148,11.19096,B9
2002.9171,0.085461,9.914549,B9
2003.4171,0.082033,33.677784,B9
2003.9171,0.079617,62.417587,B9
2004.4171,0.07916,41.817154,B9
2004.9171,0.079569,11.41047,B9
2005.4171,0.080628,7.428447,B9
2005.9171,0.082275,8.698261,B9
2006.4171,0.084496,16.871088,B9
2006.9171,0.085643,26.415873,B9
2007.4171,0.085388,23.656376,B9
2007.9171,0.084219,18.451433,B9
2008.4171,0.082233,19.433863,B9
2008.9171,0.080148,21.646015,B9
2009.4171,0.078109,15.295584,B9
2009.9171,0.075969,7.243359,B9
2010.4171,0.073701,8.834474,B9
2010.9171,0.074531,12.34218,B9
2011.4171,0.079104,12.202568,B9
2011.9171,0.082449,11.338061,B9
2012.4171,0.08358,15.322571,B9
2012.9171,0.082626,20.270811,B9
2013.4171,0.079611,15.920938,B9
2013.9171,0.077051,9.723088,B9
2014.4171,0.075448,9.050655,B9
2014.9171,0.074917,9.476386,B9
2015.4171,0.075479,9.757064,B9
2015.9171,0.078516,10.008915,B9
2016.4171,0.084302,22.281252,B9
2016.9171,0.100665,36.942631,B9
2017.4171,0.136947,403.58743,B9
2017.9171,0.142781,840.18805,B9
2018.4171,0.121418,631.74207,B9
2018.9171,0.141209,295.09457,B9
2019.4171,0.178798,224.93295,B9
2019.9171,0.1691,207.73479,B9
2020.4171,0.150609,187.14986,B9
2020.9171,0.145215,165.89185,B9
2021.4171,0.133033,325.84979,B9
2021.9171,0.122866,521.82391,B9
2022.4171,0.133626,398.9328,B9
2022.9171,0.158505,212.66795,B9
2023.4171,0.165418,238.90952,B9
2023.9171,0.156529,307.38623,B9
